;StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
7697;8642;9;0;-4.21;0;1.0;18;8;9e-06;...(...)...((((..((....)).)))).((((((...((.....))...(((........)))..))))))..
7698;8645;9;0;-4.211;0;2.26;17;14;9e-06;..((...))..((((...........))))..((.((...(((...)))...((((......))))..)).))...
7699;8649;9;0;-4.211;0;4.44;18;21;9e-06;..(.....)..((((.(((....)))))))..(((((.((.(.((.............))...).)).)))))...
7700;8663;9;0;-4.204;0;0.26;17;6;9e-06;...........((((.(((....)))))))..(((.....((.....)).(.((((......)))))...)))...
7701;8664;9;0;-4.204;0;4.97;19;17;9e-06;..((....((.((((.(((....)))))))..))))....(((...)))...((((......))))....(...).
7702;8669;9;0;-4.205;0;0.97;17;6;9e-06;..(.....)..((((.((......))))))...((((...((.....))...((((......))))..))))....
7703;8671;9;0;-4.205;0;2.33;18;19;9e-06;..((...))..((((...........))))..(((((...(((...)))...((..((...)).))..)))))...
7704;8674;9;0;-4.205;0;0.97;18;17;9e-06;...........((((..((....)).)))).((((((...(((...)))..(((.....).)).....))))))..
7705;8676;9;0;-4.205;0;1.74;20;11;9e-06;..((...))..((((..((....)).))))..(((((...(((...)))...(((.(.....))))..)))))...
7706;8690;9;0;-4.206;0;1.13;20;15;9e-06;..(.....)..((((..((....)).)))).((((((...(((...)))...((..((...)).))..))))))..
7707;8693;9;0;-4.206;0;1.44;16;18;9e-06;.............((((....))))....(..(((((...((.....))...((((......))))..))))).).
7708;8695;9;0;-4.207;0;1.83;18;17;9e-06;..(.....)..((((..((....)).))))..(((((.((((.....))..((........))..)).)))))...
7709;8705;9;0;-4.2;0;1.2;17;10;9e-06;.........(.((((...........)))).((((((...((.....))...((((......))))..))))))).
7710;8715;9;0;-4.201;0;0.19;18;7;9e-06;...........((((.(((....))))))).((((((.....(....)....((((......))))..))))))..
7711;8716;9;0;-4.201;0;2.19;18;12;9e-06;..((...))..((((...........))))..(((((.(.((.....))...((((......))))).)))))...
7712;8717;9;0;-4.201;0;4.0;18;24;9e-06;..((...)).((((.....)).)).......((((((...((.....))...((((......))))..))))))..
7713;8718;9;0;-4.201;0;1.61;15;23;9e-06;..............(((....))).......((((((...(((...)))....(((......)))...))))))..
7714;8724;9;0;-4.202;0;1.0;17;17;9e-06;...........((((((....))))...))..(((.(...(((...)))...((((......))))..).)))...
7715;8726;9;0;-4.202;0;0.17;17;6;9e-06;...........((((.(((....))))))).((((((...(.......)....(((......)))...))))))..
7716;8727;9;0;-4.202;0;1.53;16;21;9e-06;..............(((....)))........(((((...(((...)))...((((.(...)))))..)))))...
7717;8728;9;0;-4.202;0;1.59;16;24;9e-06;..............(((....)))........(((((...(((...)))...(((.((...)))))..)))))...
7718;8729;9;0;-4.202;0;1.0;20;8;9e-06;..(.....)..((((..((....)).)))).((((((.(.((.....))...((((......))))).))))))..
7719;8730;9;0;-4.202;0;1.92;19;13;9e-06;..((...))..((((..(....)...)))).((((((...((.....))...((((......))))..))))))..
7720;8737;9;0;-4.203;0;0.12;16;4;9e-06;...........((((..((....)).))))..(((((....(.....)....((((......))))..)))))...
7721;8738;9;0;-4.203;0;2.06;16;20;9e-06;.......(....).(((....)))........(((((...(((...)))...((((......))))..)))))...
7722;8744;9;0;-4.196;0;0.29;16;8;8e-06;...........((((.((......))))))....(((...(((...)))...((((......))))..))).....
7723;8746;9;0;-4.196;0;4.56;14;22;8e-06;...........((((...........))))..(((((.((.(......((....)).......).)).)))))...
7724;8748;9;0;-4.196;0;3.28;18;12;8e-06;..((...))..((((.(((....))))))).(((((................((((......))))...)))))..
7725;8749;9;0;-4.196;0;0.97;17;6;8e-06;..(.....)..((((.((......))))))..(((((...((.....))....(((......)))...)))))...
7726;8754;9;0;-4.196;0;0.77;17;12;8e-06;...........((((.(((....)))))))..(((((...(((...)))..(.(.....)..).....)))))...
7727;8758;9;0;-4.197;0;0.22;18;8;8e-06;...........(((..(((....))).))).((((.(...(((...)))...((((......))))..).))))..
7728;8769;9;0;-4.198;0;0.88;16;13;8e-06;...........((((..((....)).)))).((((((...........))..((((......))))....))))..
7729;8770;9;0;-4.198;0;0.11;19;5;8e-06;...........((((.(((....))))))).((((((...((....).)...((((......))))..))))))..
7730;8771;9;0;-4.199;0;2.39;20;17;8e-06;..((...))..((((.(((....))))))).((((((...((.....))..(((.....).)).....))))))..
7731;8773;9;0;-4.199;0;1.43;17;13;8e-06;..(.....)..((((.(((....)))))))..(((((...((.....)).......((...)).....)))))...
7732;8774;9;0;-4.199;0;0.22;18;8;8e-06;...........((((..((....)).)))).((((((...(.(...).)...((((......))))..))))))..
7733;8777;9;0;-4.199;0;0.82;16;12;8e-06;...........(((.............)))..(((((...(((...)))...((((.(...)))))..)))))...
7734;8778;9;0;-4.199;0;0.88;16;15;8e-06;...........(((.............)))..(((((...(((...)))...(((.((...)))))..)))))...
7735;8781;9;0;-4.199;0;0.75;18;4;8e-06;.....(....)((((.(((....)))))))..(((((...((.....))....(((......)))...)))))...
7736;8793;9;0;-4.192;0;0.92;18;8;8e-06;.....(....)((((.(((....))))))).((((.....((.....))...((((......))))....))))..
7737;8795;9;0;-4.192;0;1.53;16;21;8e-06;...........((.(((....)))....))..(((((......((.....))((((......))))..)))))...
7738;8796;9;0;-4.192;0;4.33;18;21;8e-06;...........((((.(((....))))))).((((((.....(((...((....))..))).......))))))..
7739;8814;9;0;-4.193;0;0.82;20;8;8e-06;.........(.((((..((....)).)))).((((((...(((...)))...((((......))))..))))))).
7740;8815;9;0;-4.194;0;1.43;17;10;8e-06;...........((((.((......)))))).((((((.(.............((((......))))).))))))..
7741;8816;9;0;-4.194;0;2.57;19;21;8e-06;..((...))..((((((....))))...)).((((((...((.....))...(((........)))..))))))..
7742;8818;9;0;-4.194;0;1.33;18;8;8e-06;..(.....)..((((.(((....)))))))..(((((.(.....).......((((......))))..)))))...
7743;8821;9;0;-4.194;0;2.03;16;16;8e-06;...(...)...((((...........))))..(((((......((.....))((((......))))..)))))...
7744;8825;9;0;-4.195;0;1.74;21;10;8e-06;..((...))..((((..((....)).))))..(((((.(.(((...)))...((((......))))).)))))...
7745;8837;9;0;-4.188;0;1.68;19;14;8e-06;...(...)...((((..((....)).))))..(((((......(((...)))((((......))))..)))))...
7746;8840;9;0;-4.188;0;0.83;17;15;8e-06;...........((((((....)))...)))..(((.(...(((...)))...((((......))))..).)))...
7747;8848;9;0;-4.189;0;1.14;17;10;8e-06;..(.....)..((((.((......)))))).((((.....((.....))...((((......))))....))))..
7748;8858;9;0;-4.189;0;1.47;20;8;8e-06;........((.((((..((....)).)))).((((((...((.....))...((((......))))..))))))))
7749;8875;9;0;-4.191;0;0.88;16;12;8e-06;...........((((.(((....)))))))..(((((......((.....))((..........))..)))))...
7750;8877;9;0;-4.191;0;2.44;18;16;8e-06;..((...))..((((..((....)).))))..(((((......((.....)).(((......)))...)))))...
7751;8878;9;0;-4.191;0;11.07;11;30;8e-06;...((.....))........(((...........)))...((.....))...((((......))))..........
7752;8879;9;0;-4.191;0;5.08;19;17;8e-06;..(((....(.((((.(((....)))))))..))))....(((...)))...((((......))))....(...).
7753;8881;9;0;-4.191;0;1.82;20;12;8e-06;..((...))..((((...(....)..)))).((((((...(((...)))...((((......))))..))))))..
7754;8884;9;0;-4.191;0;2.4;17;16;8e-06;..((...))..((.((......))....))..(((((...((.....))...((((......))))..)))))...
7755;8885;9;0;-4.191;0;1.03;18;8;8e-06;..(.....)..((((..((....)).))))..(((((...((.....))...(((..(...).)))..)))))...
7756;8894;9;0;-4.184;0;1.72;18;16;8e-06;..(.....)..((((.(((....))))))).((((..((.....))......((((......))))....))))..
7757;8899;9;0;-4.184;0;4.58;18;24;8e-06;...........((((..((....)).))))..(((((.((..(((...((....))..)))....)).)))))...
7758;8901;9;0;-4.185;0;0.81;19;6;8e-06;.....(...).((((.(((....))))))).((((((...((.....))...(((........)))..))))))..
7759;8907;9;0;-4.185;0;0.93;22;8;8e-06;...(...)...((((.(((....))))))).((((((...(((...)))...((((.(...)))))..))))))..
7760;8908;9;0;-4.185;0;0.97;22;11;8e-06;...(...)...((((.(((....))))))).((((((...(((...)))...(((.((...)))))..))))))..
7761;8918;9;0;-4.186;0;1.94;16;18;8e-06;......(.....)((((....)))).......(((((...((.....))...((((......))))..)))))...
7762;8919;9;0;-4.186;0;3.53;18;24;8e-06;...(((...)))..(((....))).......((((((...((.....))...((((......))))..))))))..
7763;8920;9;0;-4.186;0;0.17;17;6;8e-06;...........((((.(((....))))))).(((.((...((.....))...(((........)))..)).)))..
7764;8923;9;0;-4.186;0;3.37;17;19;8e-06;...........((((.(((....))))))).((((((.((.(.(...............)...).)).))))))..
7765;8925;9;0;-4.187;0;1.17;17;10;8e-06;......(...)((((...........))))..(((((...(((...)))...((((......))))..)))))...
7766;8932;9;0;-4.187;0;1.53;16;11;8e-06;...........((((.(((....)))))))..(((((.((.............((........)))).)))))...
7767;8940;9;0;-4.18;0;0.19;18;7;8e-06;...........((((.(((....))))))).((((((....(....).....((((......))))..))))))..
7768;8941;9;0;-4.18;0;3.94;18;25;8e-06;...((..(((..........)))..))..(.((((((...((.....))...((((......))))..))))))).
7769;8942;9;0;-4.18;0;3.97;18;25;8e-06;...((..(((..........)))..))..((.(((((...((.....))...((((......))))..))))))).
7770;8945;9;0;-4.18;0;1.38;19;24;8e-06;..........(..((((....)))).)....((((((...(((...)))...((((.(...)))))..))))))..
7771;8946;9;0;-4.18;0;1.43;19;27;8e-06;..........(..((((....)))).)....((((((...(((...)))...(((.((...)))))..))))))..
7772;8949;9;0;-4.18;0;4.06;18;20;8e-06;...........((((.(((....)))))))..(((((.((...((...((....))....))...)).)))))...
7773;8951;9;0;-4.18;0;2.41;19;19;8e-06;..((...))..((((((....)))...))).((((((...((.....))...(((........)))..))))))..
7774;8960;9;0;-4.181;0;4.12;14;20;8e-06;...........((((..((....)).))))..(((((.....(((.............))).......)))))...
7775;8965;9;0;-4.181;0;1.94;18;12;8e-06;..((...))..((((.((......))))))..(((.....(((...)))...((((......))))....)))...
7776;8970;9;0;-4.182;0;0.2;17;6;8e-06;...........((((..((....)).))))..(((((...((.....)).(..(((......))).).)))))...
7777;8973;9;0;-4.182;0;1.06;16;15;8e-06;...........((((.(.....)...))))..(((((......((.....))((((......))))..)))))...
7778;8975;9;0;-4.182;0;4.47;20;22;8e-06;...........((((.(((....)))))))..(((((.((.(.(((..((....))..).)).).)).)))))...
7779;8977;9;0;-4.182;0;0.51;17;6;8e-06;...........((((.(((....)))))))..(((((........(...)..((((......))))..)))))...
7780;8978;9;0;-4.182;0;0.23;17;6;8e-06;...........((((.(((....)))))))..(((((.....(...).....((((......))))..)))))...
7781;8980;9;0;-4.183;0;5.16;19;20;8e-06;..((...))..((((.(((....)))))))..(((((.((.(......((....)).......).)).)))))...
7782;8990;9;0;-4.176;0;5.33;18;21;8e-06;....((..((.((((.(((....)))))))..))..)).........((..(((((......)))))...))....
7783;8991;9;0;-4.176;0;0.14;18;4;8e-06;...........((((.(((....)))))))..(((.(...((.....))...((((.(...)))))..).)))...
7784;8992;9;0;-4.176;0;0.19;18;7;8e-06;...........((((.(((....)))))))..(((.(...((.....))...(((.((...)))))..).)))...
7785;8995;9;0;-4.176;0;0.97;20;8;8e-06;..(.....)..(((..(((....))).)))..(((((...(((...)))...((((.(...)))))..)))))...
7786;8996;9;0;-4.176;0;1.03;20;11;8e-06;..(.....)..(((..(((....))).)))..(((((...(((...)))...(((.((...)))))..)))))...
7787;9005;9;0;-4.177;0;3.44;14;16;8e-06;...........((((.(((....)))))))..(((((......((...............))......)))))...
7788;9008;9;0;-4.177;0;0.43;17;8;8e-06;...........((((.((...))...))))..(((((...((.....))...((((......))))..)))))...
7789;9013;9;0;-4.177;0;1.12;16;8;8e-06;...(...)...((((..((....)).))))..(((.....((.....))...((((......))))....)))...
7790;9023;9;0;-4.178;0;1.11;20;11;8e-06;..(.....)..((((.(((....))))))).((((((..(.(.......).)((((......))))..))))))..
7791;9026;9;0;-4.179;0;1.82;20;16;8e-06;..(.....)..((((.(((....)))))))..(((((.((((.....))..(((.....).))..)).)))))...
7792;9028;9;0;-4.179;0;1.68;20;8;8e-06;..((...))..((((.(.(....).))))).((((((...((.....))...((((......))))..))))))..
7793;9030;9;0;-4.179;0;4.85;15;22;8e-06;...((..............))..........((((((...(((...)))...((((......))))..))))))..
7794;9032;9;0;-4.179;0;1.14;17;10;8e-06;..(.....)..((((.(((....)))))))..(((.....(((...)))...(((........)))....)))...
7795;9033;9;0;-4.179;0;2.21;15;18;8e-06;...(.......)..(((....)))........(((((...((.....))...((((......))))..)))))...
7796;9034;9;0;-4.179;0;2.35;19;25;8e-06;..(.....)..((((((....))))...)).((((((......((.....))((((......))))..))))))..
7797;9050;9;0;-4.173;0;0.79;16;11;8e-06;...........((((...........))))..(((((.((((.....))....(((......))))).)))))...
7798;9062;9;0;-4.174;0;1.0;15;9;8e-06;...........((((.(((....)))))))..(((.(......)........((((......))))....)))...
7799;9063;9;0;-4.174;0;0.69;18;15;8e-06;...........((((((....))...)))).((((((...(((...)))...(((........)))..))))))..
7800;9068;9;0;-4.174;0;0.11;19;2;8e-06;........(..((((.(((....)))))))).(((((...((.....))...((((......))))..)))))...
7801;9072;9;0;-4.175;0;0.06;17;2;8e-06;...........(.((.(((....))))).)..(((((...((.....))...((((......))))..)))))...
7802;9078;9;0;-4.175;0;1.12;15;17;8e-06;...........((((((....))))...))....(((...((.....))...((((......))))..))).....
7803;9088;9;0;-4.168;0;2.23;17;10;8e-06;..(.....)..((((.(((....)))))))..((((..(.............((((......)))))..))))...
7804;9094;9;0;-4.169;0;0.24;16;8;8e-06;...........((((..((....)).)))).((((((...(.......)...(((........)))..))))))..
7805;9112;9;0;-4.171;0;1.62;16;12;8e-06;...(...)...(((.............))).((((((...((.....))...((((......))))..))))))..
7806;9114;9;0;-4.171;0;0.82;16;14;8e-06;...........((((.((......))))))..(((((...(((...)))..((........)).....)))))...
7807;9115;9;0;-4.171;0;0.12;16;4;8e-06;...........((((.(((....)))))))..(((.(...(.......)...((((......))))..).)))...
7808;9127;9;0;-4.172;0;3.18;20;27;8e-06;..((...))..((((((....))))...))..(((((......(((...)))((((......))))..)))))...
7809;9129;9;0;-4.172;0;4.86;19;16;8e-06;..((....((.((((.(((....)))))))..))))....(((...)))...((((......))))..(...)...
7810;9130;9;0;-4.172;0;1.78;18;8;8e-06;..((...))..(((..(((....))).)))...((((...((.....))...((((......))))..))))....
7811;9136;9;0;-4.164;0;5.75;14;21;8e-06;...........((((.(((....)))))))....(((...((.....))........)))..(.(...).).....
7812;9137;9;0;-4.164;0;0.97;19;6;8e-06;..(.....)..((((..((....)).))))..(((((..(((.....))..)((((......))))..)))))...
7813;9145;9;0;-4.165;0;0.72;18;11;8e-06;...........((((.(((....)))))))..(((((......((.....))(((.(.....))))..)))))...
7814;9155;9;0;-4.166;0;2.19;19;23;8e-06;..(.....)..((((((....)))...))).((((((......((.....))((((......))))..))))))..
7815;9161;9;0;-4.166;0;4.68;19;24;8e-06;...........((((.(((....)))))))..((((..((.((((...((....))..)))..).))..))))...
7816;9165;9;0;-4.166;0;0.83;17;6;8e-06;.....(....)((((..((....)).))))..(((((...((.....))...(((........)))..)))))...
7817;9170;9;0;-4.166;0;0.88;16;14;8e-06;...........((((.(.......).))))..(((((......((.....))((((......))))..)))))...
7818;9177;9;0;-4.167;0;0.43;19;9;8e-06;...........((((..((....)).))))..(((((.(((((...)))....(((......))))).)))))...
7819;9183;9;0;-4.167;0;1.94;18;12;8e-06;..((...))..((((..((....)).)))).((((((...((.....))...((..........))..))))))..
7820;9184;9;0;-4.168;0;0.74;17;10;8e-06;...........(((..(((....))).)))..(((((((.....))......((((......))))..)))))...
7821;9186;9;0;-4.168;0;0.92;18;6;8e-06;..(.....)..((((.(.(....)).))))..(((((...((.....))...((((......))))..)))))...
7822;9192;9;0;-4.16;0;1.85;21;9;8e-06;..((...))..((((.(((....)))))))..(((((.((((.....))....(((......))))).)))))...
7823;9199;9;0;-4.161;0;2.17;17;29;8e-06;.............((((....))))......((((((......(((...)))((((......))))..))))))..
7824;9202;9;0;-4.161;0;2.77;17;21;8e-06;..((...))..((((((....))))...))..(((.....((.....))...((((......))))....)))...
7825;9206;9;0;-4.161;0;0.39;18;13;8e-06;...........((((.(((....)))))))..(((((...((.....)).(.(...((...)).).).)))))...
7826;9208;9;0;-4.162;0;3.26;16;25;8e-06;..((...)).....(((....))).......((((((...((.....))...(((........)))..))))))..
7827;9211;9;0;-4.162;0;0.94;15;15;8e-06;...........((((((....)))...)))....(((...((.....))...((((......))))..))).....
7828;9223;9;0;-4.163;0;0.14;18;4;8e-06;...........(((..(((....))).)))..(((((...((.....)).(.((((......))))).)))))...
7829;9225;9;0;-4.163;0;1.78;18;8;8e-06;..((...))..(((..(((....))).)))..(((((...((.....))....(((......)))...)))))...
7830;9227;9;0;-4.163;0;1.06;16;8;8e-06;..(.....)..((((..(......).))))..(((((...((.....))...(((........)))..)))))...
7831;9235;9;0;-4.163;0;4.54;21;25;8e-06;...........((((.(((....))))))).((((((.((.((((...((....))..))))...)).))))))..
7832;9236;9;0;-4.164;0;2.33;15;19;8e-06;..........(.((.....))..).......((((((...((.....))...((((......))))..))))))..
7833;9237;9;0;-4.164;0;5.46;17;24;8e-06;...(((...((....)).)))..........((((((...((.....))...((((......))))..))))))..
7834;9248;9;0;-4.157;0;2.82;15;14;8e-06;..((...))..((...............))..(((((...((.....))...((((......))))..)))))...
7835;9249;9;0;-4.157;0;2.29;17;12;8e-06;..((...))..((((.(((....)))))))..(((.(...........)...((((......))))....)))...
7836;9255;9;0;-4.158;0;0.61;15;9;8e-06;...........((((.(((....)))))))..(((((...((.....))..(..........).....)))))...
7837;9256;9;0;-4.158;0;1.36;15;10;8e-06;...........((((.(((....)))))))..(((((...((.....))..(.....)..........)))))...
7838;9260;9;0;-4.158;0;3.74;13;15;8e-06;...........((((.(((....)))))))..((((............((....)).............))))...
7839;9263;9;0;-4.158;0;3.03;20;25;8e-06;..((...))..((((((....)))...)))..(((((......(((...)))((((......))))..)))))...
7840;9269;9;0;-4.158;0;0.22;18;8;8e-06;...........((((.((......)))))).((((.(...(((...)))...((((......))))..).))))..
7841;9270;9;0;-4.158;0;4.97;19;16;8e-06;..(((....(.((((.(((....)))))))..))))....(((...)))...((((......))))..(...)...
7842;9271;9;0;-4.158;0;0.17;18;4;8e-06;...........((((.(((....)))))))..(((((..(((.....))..).(((......)))...)))))...
7843;9273;9;0;-4.158;0;1.32;19;14;8e-06;..(.....)..(((((......)...)))).((((((...(((...)))...((((......))))..))))))..
7844;9275;9;0;-4.158;0;4.97;18;15;8e-06;..(((......((((.(((....)))))))...)))....(((...)))...((((......))))..(...)...
7845;9276;9;0;-4.158;0;3.1;13;17;8e-06;...........((((..((....)).))))..(((((..............((...))..........)))))...
7846;9277;9;0;-4.159;0;3.54;17;21;8e-06;...........((((.(((....)))))))..(((((.....(((......((...))))).......)))))...
7847;9278;9;0;-4.159;0;1.24;16;16;8e-06;...........((((...........))))..(((((......((.....))((((.(...)))))..)))))...
7848;9279;9;0;-4.159;0;1.29;16;19;8e-06;...........((((...........))))..(((((......((.....))(((.((...)))))..)))))...
7849;9280;9;0;-4.159;0;1.25;18;8;8e-06;..(.....)..((((.(((....)))))))..(((((.(......)......((((......))))..)))))...
7850;9282;9;0;-4.159;0;0.17;17;6;8e-06;...........((((..((....)).)))).((((((...((.....))...((.(......).))..))))))..
7851;9283;9;0;-4.159;0;0.91;16;16;8e-06;...........(((((......)))...)).((((((...((.....))...(((........)))..))))))..
7852;9294;9;0;-4.16;0;0.23;17;6;8e-06;...........((((..((....)).))))..((((..(.((.....))...((((......)))))..))))...
7853;9296;9;0;-4.16;0;2.89;18;24;8e-06;..((...))....(((......)))......((((((...(((...)))...((((......))))..))))))..
7854;9298;9;0;-4.16;0;0.64;15;13;8e-06;...........((((...........)))).((((((...((.....))...((..(.....).))..))))))..
7855;9299;9;0;-4.16;0;4.33;18;21;8e-06;...........((((.(((....)))))))..(((((.(.(((((.............)))))...).)))))...
7856;9305;9;0;-4.152;0;0.95;19;14;8e-06;...........((((..((....)).))))..(((((......(((...)))((((.(...)))))..)))))...
7857;9306;9;0;-4.152;0;1.0;19;17;8e-06;...........((((..((....)).))))..(((((......(((...)))(((.((...)))))..)))))...
7858;9318;9;0;-4.154;0;2.15;16;21;8e-06;......(...)...(((....))).......((((((...((.....))...((((......))))..))))))..
7859;9322;9;0;-4.154;0;3.88;15;24;8e-06;.......(((.(......).)))........((((((...((.....))...(((........)))..))))))..
7860;9327;9;0;-4.154;0;0.28;18;11;8e-06;...........((((..((....)).)))).((((((...(((...)))...((..(.....).))..))))))..
7861;9328;9;0;-4.154;0;4.97;19;17;8e-06;..(((...(..((((.(((....))))))).).)))....(((...)))...((((......))))..(...)...
7862;9332;9;0;-4.154;0;1.61;15;14;8e-06;..(.....)..((((...........))))....(((...(((...)))...((((......))))..))).....
7863;9340;9;0;-4.155;0;3.2;17;10;8e-06;..((...))..((((..((....)).))))..(((((...............((((......))))..)))))...
