,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
4865,..........(..((((....))))...)...........(((...)))...((((......)))).,12,-3.966,20,0.000013
4866,..(.....)....((((....))))..(((.........))).((.....))((((......)))).,14,-3.966,28,0.000013
4867,..((...))..((((.(((....)))))))......((....)).(...)..((((......)))).,16,-3.966,14,0.000013
4868,..........((((.....)).))...(((.........))).(((...)))((((......)))).,14,-3.966,29,0.000013
4869,..(((.....(((((..((....)).))))..))))....((.....))...((((......)))).,16,-3.965,10,0.000013
4870,.......(((.(..(((((..........(.............)....)))))..).))).......,10,-3.965,37,0.000013
4871,..(.....)..((((..(......).))))..(...)...(((...)))...((((......)))).,14,-3.965,10,0.000013
4872,...(.......)..((......)).....((((.......))))........((((......)))).,11,-3.965,26,0.000013
4873,.......(((.((..((((........(.((((.......)))).)..))))..)).))).......,14,-3.965,42,0.000013
4874,.....(...).((((..((....)).))))...((.....))..........((((......)))).,13,-3.965,10,0.000013
4875,.....(....)((((..(......).))))..........((.....))...((((......)))).,12,-3.965,6,0.000013
4876,.....(...)...((((....))))..(((.........)))..........((((......)))).,12,-3.964,24,0.000013
4877,.......(((.(..((((((.((....(((.........))).)))..)))))..).))).......,15,-3.964,43,0.000013
4878,.....(....)...(((....)))......(((.......))).........((((......)))).,11,-3.964,27,0.000013
4879,...........((((.(((....))))))).(...)((....))........((((......)))).,14,-3.964,10,0.000013
4880,..((...))..((((((....))))...))......(...........)...((((......)))).,13,-3.964,22,0.000013
4881,...........((((...........))))..........(.......)...(((........))).,8,-3.964,10,0.000013
4882,.......(((.((..((((........(((..(...)..)))......)))).).).))).......,13,-3.964,39,0.000013
4883,..........(..((((....)))).).............((.....))...(((.((...))))).,12,-3.964,23,0.000013
4884,..........(..((((....)))).).............((.....))...((((.(...))))).,12,-3.964,20,0.000013
4885,...........((((.(((....)))))))..(...)......((.....)).(((......)))..,13,-3.964,12,0.000013
4886,..(((...(..((((.(((....))))))))..)))....(((...)))...((((......)))).,18,-3.964,10,0.000013
4887,......(.((.((((.(((....)))))))..))..)...((.....)).......((...))....,14,-3.964,17,0.000013
4888,..(.....)..((((.(((....)))))))......((....)).......(((.....).))....,13,-3.963,21,0.000013
4889,.........(...((((....)))).)..((((.......)))).........(((......)))..,12,-3.963,29,0.000013
4890,..........((..........))..((.......))...............((((......)))).,8,-3.963,22,0.000013
4891,.......(((.(..(((((((..((..........))...))......)))))..).))).......,13,-3.963,40,0.000013
4892,...((.....)).((((....)))).....(((.......))).........((((......)))).,13,-3.963,28,0.000013
4893,.......(((.(..(((((........(..(((.......))).)...)))))..).))).......,13,-3.963,41,0.000013
4894,.........(.((((.(((....)))))))..)..........(((...)))(((........))).,14,-3.963,14,0.000013
4895,..........((((.....)).))....((.....))...............((((......)))).,10,-3.963,24,0.000013
4896,..(.....)..(((..(((....))).)))..(.......)...........((((......)))).,12,-3.963,9,0.000013
4897,...(...)......(((....)))................(((...)))...((((......)))).,11,-3.963,21,0.000013
4898,...((..............))...................((.....))...((((......)))).,8,-3.963,18,0.000013
4899,...(((...)))..(((....)))....((.........))...........((((......)))).,12,-3.963,27,0.000013
4900,..........((.((.....))))....((.....))...(((...)))...((((......)))).,13,-3.962,22,0.000013
4901,..((...))..((((...........))))..........((.....))...((..........)).,10,-3.962,14,0.000013
4902,...........((((.(((....))))))).......((.....)).....((...)).........,11,-3.962,19,0.000013
4903,...((........(((......))))).........((....))........((((......)))).,11,-3.962,26,0.000013
4904,...........((((.(((....)))))))..(...)...............((..((...)).)).,12,-3.962,13,0.000013
4905,..(.....).....(((....)))..........(.....)...........((((......)))).,9,-3.962,24,0.000013
4906,..((...))..((((((....)))...)))..(...)...............((((......)))).,13,-3.962,21,0.000013
4907,..((...))..((((((....))))...))......((....))........(((........))).,13,-3.962,27,0.000013
4908,...((.....(..((((....)))).)....))...((....))........((((......)))).,13,-3.962,30,0.000013
4909,......((((....(((((...(.....)((((.......))))....))))).........)))).,14,-3.962,40,0.000013
4910,........................................(((...)))...((((......)))).,7,-3.961,16,0.000013
4911,..(((........((((....))))........)))....((.....))...(((........))).,12,-3.961,25,0.000013
4912,.......(((.(..(((((......(..((..(...)..)).).....)))))..).))).......,13,-3.961,40,0.000013
4913,...((..(((.(......).)))..))..(((.........)))........(((........))).,12,-3.961,32,0.000013
4914,...........((((..((....)).))))...((.....))..........((..((...)).)).,12,-3.96,15,0.000013
4915,...((.....))..(((....)))....((.........))..(((...)))((((......)))).,14,-3.96,31,0.000013
4916,......(.((.((((((....))...))))..))..)...............((((......)))).,13,-3.96,19,0.000013
4917,(...)..(((.(..(((((..........((((.......))))....)))))..).))).......,14,-3.96,43,0.000013
4918,.....(....)((((..((....)).)))).......((.....))......((((......)))).,13,-3.96,12,0.000013
4919,...........((((...........))))..........((.....))..((((...)).))....,10,-3.96,18,0.000013
4920,.......(...((((...........))))......)...(((...)))...((((......)))).,12,-3.96,10,0.000013
4921,...........((((.(((....)))))))...((.....)).((.....))....((...))....,13,-3.96,21,0.000013
4922,..........(((.......).))...(((.........)))..........((((......)))).,10,-3.959,22,0.000013
4923,...........((((...........))))......................(((..(...).))).,8,-3.959,14,0.000013
4924,...........((((.(((....)))))))..(...)...(((...))).......((...))....,13,-3.959,15,0.000013
4925,...(...)...(((.............)))..........(((...)))...((((......)))).,11,-3.959,12,0.000013
4926,...........((((.(((....)))))))......((....))....(..(.....).).......,11,-3.959,19,0.000013
4927,..(.....)..(((.............)))....(.....)...........((((......)))).,9,-3.959,15,0.000013
4928,............(((.................))).................((((......)))).,7,-3.959,21,0.000013
4929,..........(..((((....)))).).............(.......)...((((......)))).,10,-3.958,20,0.000013
4930,...........((((..((....)).)))).........(((.....))..)((((......)))).,13,-3.958,4,0.000013
4931,......(.....).(((....)))................(((...)))...((((......)))).,11,-3.958,20,0.000013
4932,......((((.((((...........))))....(((..(((.....))......).)))..)))).,14,-3.958,25,0.000013
4933,..(.....).((.((.....))))...(((.........)))..........((((......)))).,12,-3.958,25,0.000013
4934,.......(((.(..((((....(.((.(((.........)))..))..)))))..).))).......,14,-3.957,40,0.000013
4935,...(...)...((((.(((....)))))))..........(((...)))....(((......)))..,14,-3.957,6,0.000013
4936,........((.(((((......))...)))..))..((....))........((((......)))).,13,-3.957,22,0.000013
4937,..(.....)..((((.(((....)))))))....(.....)............(((......)))..,12,-3.957,9,0.000013
4938,..((...))..(((..(((....))).)))......................(((........))).,11,-3.957,12,0.000013
4939,..(.....)..((((..(......).)))).......((.....))......((((......)))).,12,-3.957,14,0.000013
4940,..............(((....))).....((((.......))))........(((..(...).))).,11,-3.957,30,0.000013
4941,..(.....).....(((....)))..(.........)...............((((......)))).,9,-3.956,24,0.000013
4942,..(.....)..((((.(((....)))))))(....)....(((...)))...((((......)))).,16,-3.956,6,0.000013
4943,...........((((..((....)).))))..(...)...............(((.((...))))).,12,-3.956,13,0.000013
4944,...........((((..((....)).))))..(...)...............((((.(...))))).,12,-3.956,10,0.000013
4945,.........(.((((..((....)).))))..).......((.....)).......((...))....,11,-3.956,15,0.000013
4946,..((...))..((((..((....)).))))..........(((...)))...((..........)).,13,-3.956,12,0.000013
4947,...........((((.((......))))))..........((.....)).......((...))....,10,-3.956,13,0.000013
4948,...((.....))..(((....)))...(((.........)))..........(((........))).,11,-3.955,27,0.000013
4949,...........(.((((((.(((.............((....)).........))).)).)))).).,12,-3.955,38,0.000013
4950,...((........((((....))))))..((((.......))))........(((.((...))))).,15,-3.955,33,0.000013
4951,...((........((((....))))))..((((.......))))........((((.(...))))).,15,-3.955,30,0.000013
4952,.....(...).((((.(((....)))))))......(...........)...((((......)))).,13,-3.955,7,0.000013
4953,..((...))..((((.(....)....))))..........((.....))...((((......)))).,13,-3.955,11,0.000013
4954,..........(((((...........))))....).....(((...)))...((((......)))).,12,-3.954,10,0.000013
4955,...(((............))).....(.........)...((.....))...((((......)))).,10,-3.954,20,0.000013
4956,..(.....)..((((((....)))...))).............(((...)))((((......)))).,14,-3.954,23,0.000013
4957,............(((.(((....))))))((((.......))))........(((........))).,13,-3.954,13,0.000013
4958,...........((((..((....)).))))..........(((...)))..((((...)).))....,13,-3.954,16,0.000013
4959,...........((((...........))))..........((.....))...((.(......).)).,9,-3.954,8,0.000013
4960,.......(((.(..(((((..((....(((.(...)...))).))...)))))..).))).......,15,-3.953,43,0.000013
4961,..(.....)..((...............))..........((.....))...((((......)))).,9,-3.953,12,0.000013
4962,......((((.(..(((((..........((((.......))))....)))))......)..)))).,14,-3.953,40,0.000013
4963,(.......)..((((.(((....)))))))...((.....))..........((((......)))).,14,-3.953,8,0.000013
4964,...........((((...........))))......((....))....(..((...)).).......,9,-3.953,26,0.000013
4965,...((..(((.((....)).)))..))..(((.........)))........(((........))).,13,-3.953,32,0.000013
4966,...........((((...........)))).((.......)).((.....))((((......)))).,12,-3.953,16,0.000013
4967,.....(...).((((.(((....)))))))......((....))........(((........))).,13,-3.953,12,0.000013
4968,..............(((....)))...(((..(...)..))).(((...)))((((......)))).,14,-3.952,30,0.000013
4969,...........((((((....))))...))..............(.....).((((......)))).,11,-3.952,19,0.000013
4970,......((((.((((..((....)).))))....(((..((((...)))......).)))..)))).,17,-3.952,23,0.000013
4971,..((...))..((((.(((....)))))))..........(.......)...(((........))).,13,-3.951,8,0.000013
4972,.....(((((.(..(((((.....(((.((.....))...))).....)))))..).)))....)).,16,-3.951,41,0.000013
4973,..(((...((...((((....)))).)).....)))................((((......)))).,13,-3.951,29,0.000013
4974,......(.((.(..(((((..........((((.......))))....)))))..).))).......,13,-3.951,41,0.000013
4975,...(...)...((((.(((....)))))))...(..((....)).)......((((......)))).,15,-3.951,12,0.000013
4976,...........((((.(((....))))))).......((.....))..........((...))....,11,-3.951,19,0.000013
4977,...........((((.(((....)))))))......(...........)...((..((...)).)).,12,-3.951,12,0.000013
4978,..((...))..((((((....)))...)))......(...........)...((((......)))).,13,-3.951,20,0.000013
4979,..(.....)....((((....)))).....(((.......))).........((((......)))).,12,-3.951,27,0.000013
4980,......((((.((((((....))))...))....(((......((.....)).....)))..)))).,15,-3.95,39,0.000013
4981,..(((....(...((((....))))...)....)))....((.....))...((((......)))).,14,-3.95,24,0.000013
4982,...........((((..(......).)))).((.......))..........((((......)))).,11,-3.95,10,0.000013
4983,...........((((.(((....)))))))......((....))....(..((((...)).))..).,14,-3.95,20,0.000013
4984,...........((((...........))))......((....))....(..((........))..).,9,-3.95,24,0.000013
4985,.........(.(((..(((....))).)))..).......((.....))...(((.((...))))).,14,-3.949,9,0.000013
4986,.........(.(((..(((....))).)))..).......((.....))...((((.(...))))).,14,-3.949,6,0.000013
4987,......(....((((..((....)).))))......)...............((((......)))).,11,-3.949,8,0.000013
4988,.......(((..........)))....(((..(...)..)))..........((((......)))).,11,-3.949,27,0.000013
4989,.......(((.(..(((((..(.....(((.........)))..)...)))))..).))).......,13,-3.949,39,0.000013
4990,...........((((...........))))..........(((...)))...((..(.....).)).,10,-3.949,13,0.000013
4991,......((((.((((.(((....)))))))..(.(((..(...((.....))...).))).))))).,18,-3.949,29,0.000013
4992,..((...))..((((((....)))...)))......((....))........(((........))).,13,-3.948,25,0.000013
4993,.........(.((((.((......))))))....).....((.....))...((((......)))).,13,-3.948,4,0.000013
4994,.....(...)..(((((....)))).)..((((.......))))........((((......)))).,14,-3.948,28,0.000013
4995,.....(...)..(((((....))).))..((((.......))))........((((......)))).,14,-3.948,28,0.000013
4996,..((...))..((((((....))...))))...((.....))..........((((......)))).,14,-3.948,19,0.000013
4997,...........(((((......)))...))..........(((...)))...(((........))).,11,-3.948,16,0.000013
4998,.........(.((((.(((....)))))))..)........(.....)....((((......)))).,13,-3.947,4,0.000013
4999,...........((((..((....)).))))..........(((...)))...((.(......).)).,12,-3.947,6,0.000013
5000,...((..(.(.((((..((....)).))))....).).))............((((......)))).,14,-3.947,14,0.000013
5001,.....(....)...(((....)))..(.........)...((.....))...((((......)))).,11,-3.947,20,0.000013
5002,..((...))..((((.(((....)))))))..........((.....))..((((...)).))....,15,-3.947,16,0.000013
5003,.......(((.(..(((((.(((...........)))....(.....))))))..).))).......,13,-3.947,40,0.000013
5004,..((...))..((((...........))))..........((.....))..((........))....,10,-3.947,20,0.000013
5005,...........((((..((....)).))))..........((.....))....((........))..,10,-3.947,6,0.000013
5006,...........((((..((....)).)))).((.......)).(((...)))((((......)))).,15,-3.947,14,0.000013
5007,.....(...)....(((....))).....(((.........)))........((((......)))).,11,-3.947,27,0.000013
5008,..((...))..((((.(((....)))))))......................(((..(...).))).,13,-3.947,12,0.000013
5009,..((...))..((((.(.(....).)))))......((....))........((((......)))).,14,-3.947,14,0.000013
5010,.......(((.(..(((((..((..((.............))..))..)))))..).))).......,13,-3.946,40,0.000013
5011,..(.....)..((((.(((....)))))))...........(....).....((((......)))).,13,-3.946,7,0.000013
5012,..........(..((((....))))...).......((....))........((((......)))).,11,-3.945,26,0.000013
5013,...........((((..((....)).))))..(..................)((((......)))).,11,-3.945,8,0.000013
5014,.....(..((.((((.(........)))))..))..)...((.....))...((((......)))).,14,-3.945,10,0.000013
5015,...........((((..((....)).))))......(...........)...(((.((...))))).,12,-3.945,12,0.000013
5016,...........((((..((....)).))))......(...........)...((((.(...))))).,12,-3.945,9,0.000013
5017,.............((((....))))..................((.....))((((......)))).,10,-3.945,25,0.000013
5018,.......(.(.((((.((......))))))....).)...............((((......)))).,12,-3.945,10,0.000013
5019,.........(.(((..(((....))).)))..).......(.......)...((((......)))).,12,-3.944,6,0.000013
5020,...(..(.((.((((.(((....)))))))..))..)..)(((...)))...((((......)))).,18,-3.944,10,0.000013
5021,..((...)).(..((((....)))).).((.........))...........((((......)))).,13,-3.944,27,0.000013
5022,..((...))....(((......)))...............((.....))...((((......)))).,11,-3.944,20,0.000013
5023,.........(.((((.(((....)))))))....)..((.....))......((((......)))).,14,-3.943,10,0.000013
5024,.........(.((((.(((....)))))))..).......(((...)))..................,11,-3.943,12,0.000013
5025,.......(((.((.(((((..(..(((.............)))..)..)))))).).))).......,14,-3.943,39,0.000013
