,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
2269,.....(((..(((((...)))))..))).((....))...........((.((..........)))).(...)...,15,-8.48,28,0.000043
2270,.....((((.(((((...))))).)))).((.(((...............))).))....(...........)...,15,-8.479,28,0.000043
2271,.....(((..(((((...)))))..)))..(.(.((.((...(((..(.........)))).)).)).).).....,18,-8.478,34,0.000043
2272,.....(((..((((.....))))..))).....................(((((.(.......).))...)))...,13,-8.478,32,0.000043
2273,.....(((..(((((...)))))..))).(((((..(.(..(((..........)))..).).)))...)).....,18,-8.478,14,0.000043
2274,.....((((.(((((...))))).)))).((.(((..(.......)....))).))...........((...))..,17,-8.478,25,0.000043
2275,.....((((.(((((...))))).)))).((....))........((((.....(......)...)))).......,16,-8.477,29,0.000043
2276,.....(((..(((((...)))))..)))..(.(((...............))).).....................,12,-8.477,28,0.000043
2277,......((..(((((...)))))..))..((.(((...............))).))....................,12,-8.477,31,0.000043
2278,.....((((.(((((...))))).)))).((....)).......................................,11,-8.477,23,0.000043
2279,.....(((..(((((...)))))..))).((.((...(.......).....)).))....................,13,-8.477,29,0.000043
2280,.....((((.(((((...))))).))))....(.((.(.........................).)).).......,13,-8.477,24,0.000043
2281,.....(((..(((((...)))))..))).((.....)).......((((..(((.......).)))))).......,17,-8.477,33,0.000043
2282,.....((((.(((((...))))).)))).((.((((.....))........)).))...........((...))..,17,-8.475,23,0.000043
2283,.....((((.(((((...))))).))))...(((..(.(..((..((.....)).))..).).)))..(...)...,19,-8.475,8,0.000043
2284,.....((((.(((((...))))).))))........(.....)......(((((.(.......).))...)))...,16,-8.475,28,0.000043
2285,.....(((..(((((...)))))..)))..(.(.((.((..........((.....))....)).)).).).....,16,-8.475,32,0.000043
2286,.....((((.((((.....)))).))))...(((..(.((.((..(.......).)).)).).)))..........,17,-8.475,8,0.000043
2287,.....(((..(((((...)))))..)))..(.(.(((.((.(((..........))).)).)...)).).).....,18,-8.475,19,0.000043
2288,..........(((((...)))))..((.....))...(....)..((((..((..........)))))).......,14,-8.475,36,0.000043
2289,.....((((.((((.....)))).)))).((.....))..........((.((..(.....).)))).........,15,-8.475,30,0.000043
2290,.....(((..(((((...)))))..)))(((.....))).......(((..((.(......).)))))........,17,-8.474,33,0.000043
2291,.....((((.(((((...))))).)))).((...((.((...((...............)).)).)).))......,17,-8.474,30,0.000043
2292,.....(((..((((.....))))..))).(((((..(.((..................)).).)))...)).....,15,-8.474,16,0.000043
2293,.....((((.((((.....)))).)))).(.....).........((((................)))).......,13,-8.474,29,0.000043
2294,.....(((..(((((...)))))..)))...(((..(.((..(..((.....)).)..)).).)))..(...)...,18,-8.473,10,0.000043
2295,.....((((.(((((...))))).)))).(((((..(.(..(((..........)))..).).)))..))......,19,-8.473,11,0.000043
2296,.....((((.(((((...))))).)))).((.(((((........))...))).))...........((...))..,18,-8.473,26,0.000043
2297,.....((((.(((((...))))).))))...(((..(.((.(..(((.....))).).)).).)))..(...)...,20,-8.473,10,0.000043
2298,.....(((..(((((...)))))..)))..(....)................((.(.......).)).........,12,-8.472,27,0.000043
2299,..........((((.....))))..((.....))...........((((................)))).......,10,-8.472,35,0.000043
2300,.....((((.((((.....)))).))))........(.....)..((((..((..........)))))).......,15,-8.472,29,0.000043
2301,.....((((.(((((...))))).)))).((.....))..........((...............)).........,13,-8.472,26,0.000043
2302,.....(((..(((((...)))))..)))...(((.(..((.(((..(.....).))).)).).)))..........,18,-8.471,13,0.000043
2303,.....(((..((((.....))))..))).((....))...........((.((..........)))).........,13,-8.471,32,0.000043
2304,.....(((..(((((...)))))..)))...(((..(.((.(.(..........).).)).).)))..(...)...,17,-8.471,8,0.000043
2305,.....(((..(((((...)))))..)))..(.(.((.((...(((((.....)))....)).)).)).).).....,19,-8.471,37,0.000043
2306,.....(((..(((((...)))))..))).(((((..(.((..((..........))..)).).)))..))......,18,-8.471,13,0.000043
2307,.....(((..(((((...)))))..))).(.(((..(.((.((..((.....)).)).)).).)))..).......,19,-8.47,11,0.000043
2308,.....((((.(((((...))))).)))).((.((........(.....)..)).))...........((...))..,16,-8.47,22,0.000043
2309,.....((((.(((((...))))).)))).((.((..(.....)........)).))...........((...))..,16,-8.47,21,0.000043
2310,.....(((..(((((...)))))..)))...(((..(.((.((..((.....)).)).)).).))).(.....)..,19,-8.469,8,0.000043
2311,.....((((.((((.....)))).)))).(((((..(.((..................)).).)))..))......,16,-8.469,13,0.000043
2312,.....(((..(((((...)))))..)))..(.(.((.((.....(...........).....)).)).).).....,15,-8.468,30,0.000043
2313,.....(((..(((((...)))))..)))..................(((..((.(......).)))))........,14,-8.468,29,0.000043
2314,.....(((..(((((...)))))..))).((.((..(........).....)).))...........((...))..,15,-8.467,24,0.000043
2315,.....(((..(((((...)))))..)))...(((..(.(..(((((......)))))..).).))).((...))..,20,-8.467,10,0.000043
2316,.....(((..(((((...)))))..)))..(.((.................)).)........(.....)......,12,-8.467,27,0.000042
2317,......((..(((((...)))))..))..((.((.................)).)).......(.....)......,12,-8.467,30,0.000042
2318,.....(((..(((((...)))))..))).((....))............(((..................)))...,13,-8.466,30,0.000042
2319,.....((((.((((.....)))).))))..(.(.((.((..(..((.........))..)..)).)).).).....,17,-8.466,31,0.000042
2320,.....(((..(((((...)))))..)))...(((..(.((..(...........)...)).).)))..(...)...,16,-8.466,9,0.000042
2321,..........((.((((.....))))))...(((..(.((.((............)).)).).))).((...))..,16,-8.465,21,0.000042
2322,.....((((..((((...))))..))))....(.((.((...(((.............))).)).)).).......,16,-8.465,30,0.000042
2323,.....(((..((((.....))))..))).((...((.((...(((.............))).)).))..)).....,16,-8.465,36,0.000042
2324,.....(((..(((((...)))))..)))..(.(.((.((...(((.(.......)...))).)).)).).).....,18,-8.465,34,0.000042
2325,.....((((.(((((...))))).)))).((.((((.........))....)).))....................,15,-8.464,29,0.000042
2326,.....(((..(((((...)))))..))).((..((.(.((.((............)).)).)...))..)).....,17,-8.464,18,0.000042
2327,.....((((.(((((...))))).)))).((....))..........((................)).........,13,-8.464,26,0.000042
2328,.....((((.(((((...))))).)))).(((...................))).........(.....)......,13,-8.464,26,0.000042
2329,.....(((..(((((...)))))..))).((.....))..........(..((.(......).)).).........,14,-8.464,30,0.000042
2330,.....((((..((((...))))..))))...(((..(.((.(((..(.....).))).)).).))).((...))..,20,-8.464,6,0.000042
2331,.....((((.(((((...))))).))))...(((..(.((...(............).)).).)))..........,16,-8.463,9,0.000042
2332,.....((((.(((((...))))).))))...(((..(.((..((..(.....).))..)).).)))..........,18,-8.463,10,0.000042
2333,.....(((..(((((...)))))..)))...(((..(.(..((...(.....)..))..).).)))..(...)...,17,-8.462,8,0.000042
2334,.....((((..((((...))))..))))...(((.(..((.(((..........))).)).).))).((...))..,19,-8.462,7,0.000042
2335,.....((((.(((((...))))).))))....(.((.((...(((.............))).)).))...).....,17,-8.462,29,0.000042
2336,.....((((.(((((...))))).))))...(((.(..((..((..........))..)).).)))..........,17,-8.461,11,0.000042
2337,.....(((..(((((...)))))..)))...(((..(.(..((..((.....)).))..).).)))..........,17,-8.461,12,0.000042
2338,.....((((.(((((...))))).)))).((....))..............((..........))...........,13,-8.461,25,0.000042
2339,.....((((.(((((...))))).))))..(.(.((.((((.((..........))..))..)).)).).).....,19,-8.461,28,0.000042
2340,.....((((.((((.....)))).)))).((.....))..........((.((.(......).))))((...))..,17,-8.461,27,0.000042
2341,.....((((.(((((...))))).))))..(.(((.(..........................).)).).).....,14,-8.46,24,0.000042
2342,.....(((..(((((...)))))..)))....((.(..((.((............)).)).).))..((...))..,17,-8.46,7,0.000042
2343,.....((((.(((((...))))).))))...(((..(.((.(((((.(...)))))).)).).)))..(...)...,22,-8.46,10,0.000042
2344,.....((((.(((((...))))).)))).((.(((...............))).))...((..(......).))..,17,-8.46,29,0.000042
2345,.....(((..(((((...)))))..)))...(((..(.((.(..(((.....))).).)).).)))..........,18,-8.459,14,0.000042
2346,.....(((..((((.....))))..))).........(....)..(((...((.(......).)).))).......,14,-8.459,32,0.000042
2347,.....(((..((((.....))))..))).........(....)..((((..((..(.....).)))))).......,15,-8.458,32,0.000042
2348,.....(((..(((((...)))))..))).........(....).....((.((.(......).)))).(...)...,15,-8.458,27,0.000042
2349,.....(((..((((.....))))..)))...(((..(.(..(((..........)))..).).)))..(...)...,16,-8.458,10,0.000042
2350,.....((((.(((((...))))).))))...(((..(.((.........((.....)))).).)))..(...)...,18,-8.458,9,0.000042
2351,.....(((..((((.....))))..)))(((.....)))......(((...((..........)).))).......,15,-8.457,34,0.000042
2352,.....(((..(((((...)))))..)))(((.....))).........((.((..........)))).(...)...,16,-8.456,29,0.000042
2353,.....(((..(((((...)))))..)))..(.(((..(....)..))).)..((.(.......).)).........,16,-8.456,32,0.000042
2354,.....((((.(((((...))))).)))).((.((((..........)...))).))...........((...))..,17,-8.456,25,0.000042
2355,.....(((..(((((...)))))..)))..(.((.................)).)........(....).......,12,-8.456,26,0.000042
2356,......((..(((((...)))))..))..((.((.................)).)).......(....).......,12,-8.456,29,0.000042
2357,.....((((.(((((...))))).))))...(((.(.........((.....)).......).)))..(...)...,16,-8.455,17,0.000042
2358,.....((((.(((((...))))).))))....(.((.((.....((.........)).....)).)).).......,16,-8.455,27,0.000042
2359,.....(((..(((((...)))))..)))..(.(.((.((..(..................).)).)).).).....,15,-8.455,30,0.000042
2360,.....((((.((((.....)))).))))...(((..(.((.((..(......)..)).)).).))).((...))..,19,-8.454,4,0.000042
2361,.....((((.(((((...))))).))))(((.....)))......((((.....(......)...)))).......,17,-8.454,30,0.000042
2362,.....((((.(((((...))))).)))).........(....)......(((.((..........))...)))...,15,-8.454,29,0.000042
2363,.....((((.(((((...))))).))))(((.....))).....................................,12,-8.454,24,0.000042
2364,.....((((.(((((...))))).)))).(((...................))).........(....).......,13,-8.453,25,0.000042
2365,.....((((.(((((...))))).))))......((.((.....(((.......))).....)).)).........,16,-8.453,29,0.000042
2366,.....((((.(((((...))))).)))).((.....))....(..((((..((..........)))))).).....,18,-8.453,31,0.000042
2367,.....((((.(((((...))))).))))....(.((.((...((...............)).)).))..)......,16,-8.453,28,0.000042
2368,.....((((.(((((...))))).)))).(....).................((.(.......).)).........,13,-8.453,25,0.000041
2369,.....((((.(((((...))))).))))....((..(.((..(............)..)).).))..((...))..,17,-8.452,4,0.000041
2370,.....(((..(((((...)))))..)))..(.((............)).)..((.(.......).)).(...)...,15,-8.452,27,0.000041
2371,.....((((.(((((...))))).)))).((.(((((.....)))......)).))...........((...))..,18,-8.452,25,0.000041
2372,.....((((.(((((...))))).))))..(.(.((.((.............(........))).)).).).....,16,-8.451,28,0.000041
2373,.....((((.(((((...))))).)))).((.((..(.((.(((..........))).)).).))....)).....,19,-8.451,12,0.000041
2374,.....((((.(((((...))))).)))).((....)).....((....))..((.(.......).)).........,16,-8.451,29,0.000041
2375,.....((((.(((((...))))).))))..(.(.((.((....(..........).......)).)).).).....,16,-8.451,29,0.000041
2376,.....(((..(((((...)))))..))).((...)).........((((...(.(......).).)))).......,16,-8.451,33,0.000041
2377,.....(((..(((((...)))))..))).((.................))..((.(.......).)).........,13,-8.451,29,0.000041
2378,...(.(((...((((((.....))))))....))).)........((((..((..........)))))).......,16,-8.451,50,0.000041
2379,.....(((..(((((...)))))..))).(.....)................((.(.......).)).........,12,-8.45,27,0.000041
2380,.....(((..((((.....))))..))).................(((...((..........)).))).......,12,-8.45,30,0.000041
2381,.....((((.(((((...))))).)))).((.((..((....)).......)).))....................,15,-8.45,27,0.000041
2382,.....(((..(((((...)))))..)))....................((.((..........)))).(...)...,13,-8.45,25,0.000041
2383,.....(((..((((.....))))..))).........(....).....((.((.(......).)))).........,13,-8.449,31,0.000041
2384,.....(((..(((((...)))))..)))..(.(.((.((...............(......))).)).).).....,15,-8.449,30,0.000041
2385,.....((((.(((((...))))).)))).((.((..((.......))....)).))....................,15,-8.449,28,0.000041
2386,.....((((.(((((...))))).))))........(.((.((...(.....)..)).)).).....((...))..,17,-8.449,8,0.000041
2387,.....(((..(((((...)))))..))).((.....))....(.....)..((.(......).))..((...))..,16,-8.449,25,0.000041
2388,......((..(((((...)))))..))....(((..(.((.(((..........))).)).).)))..(...)...,17,-8.449,8,0.000041
2389,.....((((..((((...))))..))))...(((..(.((.(..............).)).).)))..(...)...,16,-8.448,6,0.000041
2390,.....(((..(((((...)))))..)))....(((..........)))....((.(.......).)).........,14,-8.448,29,0.000041
2391,......(((.((((.....)))).))).(((.....)))......((((..((.(......).)))))).......,17,-8.448,36,0.000041
2392,.....(((..((((.....))))..)))(((.....))).........((.((..........)))).........,14,-8.448,33,0.000041
2393,.....((((.(((((...))))).)))).................((((.....(......)...)))).......,14,-8.447,26,0.000041
2394,.....((((.(((((...))))).))))........(.....)..(((...((..........)).))).......,15,-8.447,26,0.000041
2395,.....(((..(((((...)))))..))).(((...................)))...........(....).....,12,-8.447,28,0.000041
2396,.....(((..(((((...)))))..)))...(((.(.....(((..........)))....).))).((...))..,17,-8.447,11,0.000041
2397,.....((((.(((((...))))).))))................................................,9,-8.447,20,0.000041
2398,.....((((..(((.....)))..)))).((....))........((((..((.(......).)))))).......,16,-8.447,35,0.000041
2399,.....((((.(((((...))))).))))...(((.(..((.((...((...))..)).)).).))).((...))..,21,-8.446,7,0.000041
2400,.....(((..(((((...)))))..)))...(((..(.((.(((((.(...)))))).)).).)))..........,20,-8.446,14,0.000041
2401,.....((((.(((((...))))).))))......((.((...((((.........))..)).)).)).........,17,-8.446,29,0.000041
2402,.....(((..(((((...)))))..)))....((.................))..............((...))..,12,-8.446,20,0.000041
2403,.....(((..((((.....))))..))).((.(...................).))...........((...))..,12,-8.445,24,0.000041
2404,.....(((..(((((...)))))..))).((.(((.((.......))...))).))...........((...))..,17,-8.445,28,0.000041
2405,.....(((..(((((...)))))..))).........(....)..((((....(.(.....).).)))).......,15,-8.445,29,0.000041
2406,.....((((.(((((...))))).))))...(((..(.(((...............).)).).)))..........,16,-8.445,9,0.000041
2407,.....((((.((((.....)))).))))........(.((.(((..........))).)).).....((...))..,16,-8.445,10,0.000041
2408,.....((((.(((((...))))).))))..(.(.((...............((.(......).)))).).).....,16,-8.444,28,0.000041
2409,.....((((.(((((...))))).)))).((.(((.......((....))))).))...........((...))..,18,-8.444,26,0.000041
2410,.....((((.(((((...))))).)))).((.(((((....))).......)).))...........((...))..,18,-8.444,24,0.000041
2411,.....(((..(((((...)))))..)))...(((..(.((....(((.....)))...)).).)))..(...)...,18,-8.444,14,0.000041
2412,.....(((..((((.....))))..))).((....))..............((.(......).))..((...))..,14,-8.444,26,0.000041
2413,.....(((..(((((...)))))..)))...(((..(.((.........((.....)))).).)))..........,16,-8.444,13,0.000041
2414,.....((((.((((.....)))).))))...(((..(.((.(((..((...)).))).)).).))).((...))..,21,-8.444,8,0.000041
2415,.....(((..(((((...)))))..))).(.......).......((((..((.(......).)))))).......,16,-8.444,32,0.000041
2416,.....((((.((((.....)))).))))..(.((.................)).).....................,11,-8.443,26,0.000041
2417,......(((.((((.....)))).)))..((.((.................)).))....................,11,-8.443,29,0.000041
2418,.....(((..(((((...)))))..)))(((.....)))..........(((..................)))...,14,-8.443,31,0.000041
2419,.....((((.(((((...))))).)))).((((................).))).............((...))..,15,-8.443,22,0.000041
2420,.....(((..((((.....))))..)))..(.((............)).)..((.(.......).)).........,13,-8.443,31,0.000041
2421,...(.((((.((.((((.....))))))...)))).)...............((.(.......).)).........,14,-8.443,46,0.000041
2422,.....(((..(((((...)))))..)))..(.(.((.((.((....(.....).....))..)).)).).).....,17,-8.443,32,0.000041
2423,.....(((..(((((...)))))..)))...(((.(.........((.....)).......).)))..........,14,-8.441,21,0.000041
2424,.....((((.(((((...))))).))))(((.....)))........((................)).........,14,-8.441,27,0.000041
2425,.....((((.(((((...))))).))))....((..(.(....................).).))..((...))..,15,-8.441,8,0.000041
2426,.....((((.(((((...))))).))))...(((..(.((...((..........)).)).).))).((...))..,19,-8.441,6,0.000041
2427,.....(((..(((((...)))))..))).((...)).(....)..((((................)))).......,15,-8.441,32,0.000041
2428,.....(((..((((.....))))..)))....................((.((..........)))).........,11,-8.441,29,0.000041
2429,.....((((..((((...))))..)))).((.....))..............((.(.......).)).........,13,-8.44,28,0.000041
2430,.....((((.(((((...))))).)))).((...((.((.......................)).)).))......,15,-8.44,28,0.000041
2431,.....((((.(((((...))))).)))).........(....)........((.(......).))...........,13,-8.44,24,0.000041
