,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
19761,........((((......)))).................((.(.(....).).)).......(.(...).).....,10,-2.129,28,0.000004
19762,.........(((......)))..................(.((((....(......)..)))).)...........,9,-2.129,15,0.000004
19763,.......(..((.(((((((((.....(((.(................).)))))))..))))).))...).....,16,-2.129,46,0.000004
19764,.........((((....)))).......((...((..((..((..................)).)).))..))...,12,-2.129,13,0.000004
19765,...((....(((......)))))...................(.((((..((..........))...)))).)...,12,-2.129,32,0.000004
19766,.........((((....))))................((((.(.....).))..)).............(....).,10,-2.129,31,0.000004
19767,.........((((....))))........(.....).....((.((((......(.((.....)).))))).).).,14,-2.129,35,0.000004
19768,........(((((....)))))...........((......((((..............))))....)).......,11,-2.129,12,0.000004
19769,...........(((((((((((.....(((....................)))))))..))))....)))......,14,-2.129,44,0.000004
19770,......((..((...(..((((.....(((.((..............)).)))))))..).)).))..........,14,-2.129,43,0.000004
19771,......((..((.((((.((((.....(((.((((.....).)....)).)))))))...)))).))..)).....,19,-2.128,50,0.000004
19772,.........((((....)))).......((.......((..((((...(.......)..)))).)).....))...,13,-2.128,15,0.000004
19773,.....................(((........)))......((((..............)))).............,7,-2.128,22,0.000004
19774,.........((((....))))..(.....).(.((..((..((((.((.......))..)))).)).)).).....,16,-2.128,10,0.000004
19775,.........((((....))))...................((((.((...))..))))..................,10,-2.128,31,0.000004
19776,..(((....((........))))).............((..((((..............)))).))..........,11,-2.128,16,0.000004
19777,.........((((....)))).......(..(.((...((.((((.((.......))..)))).)).)).).)...,16,-2.128,15,0.000004
19778,......((..((.(((((((((.....(((.(((..........)..)).))))))).).)))).))..)).....,19,-2.128,51,0.000004
19779,........(((((....))))).......((...))........(((((......((....))...))))).....,14,-2.128,34,0.000004
19780,..((....(((((....))))))).......((.(...((.((((.((.......))..)))).))...).))...,18,-2.128,28,0.000004
19781,........((((......))))......((.(.((..((..((((........(....))))).)).))).))...,16,-2.128,12,0.000004
19782,..((...))((((....)))).................((.((((....((....))..)))).))..........,14,-2.128,23,0.000004
19783,.....((......((((.((((.....(((....................)))))))...))))))..........,13,-2.128,44,0.000004
19784,..(.....(((((....)))))............)....((.(.....).))...((....)).............,11,-2.128,32,0.000004
19785,.........((((....))))....(.........)..((.(((................))).))..........,10,-2.128,19,0.000004
19786,........(((((....)))))........((.((..((..(((....(....)......))).)).)).))....,15,-2.128,8,0.000004
19787,.........(((......)))................((((.(.....).))...((....)).))...(....).,11,-2.128,25,0.000004
19788,............(((.....))).....((...((..((..(((................))).)).))..))...,12,-2.128,20,0.000004
19789,.........((((....)))).........((.((......(((((((....))))....)))....)).))....,15,-2.128,15,0.000004
19790,.........((((....)))).................((.((((((......)))....))).))..(...)...,13,-2.128,23,0.000004
19791,..(.....)((((....)))).................((.((((...((......)).)))).))..........,13,-2.128,21,0.000004
19792,...(....((((......)))).........)............((((.......((....))....)))).....,11,-2.127,29,0.000004
19793,.........((((....))))....(........)..((..((((.((.......))..)))).))..........,13,-2.127,15,0.000004
19794,.........(((......)))..................(((.....)..))...((....)).............,8,-2.127,27,0.000004
19795,.........(((......))).........((.((..((..((((......))........)).)).)).))....,13,-2.127,6,0.000004
19796,...(...)...(.((((.((((.....(((.((((......))....)).)))))))...)))).)..........,17,-2.127,47,0.000004
19797,............(((.....)))......((...)).....((((..............)))).............,9,-2.127,25,0.000004
19798,......(.....).....((((.....(((.((..............)).)))))))...................,10,-2.127,42,0.000004
19799,...((.((((.....((.((((.....(((.((((......))....)).))))))).))..)))).)).......,19,-2.127,49,0.000004
19800,.........((((....)))).......(....)......(.(.....).)....((....)).............,9,-2.127,28,0.000004
19801,.........((((....))))..................((.(.....).)).((.......))...(.....)..,10,-2.127,31,0.000004
19802,........(((((....))))).........((.....(((......)))))........................,10,-2.127,32,0.000004
19803,.........(((......)))...................((((.(.....)..))))....((.......))...,10,-2.127,29,0.000004
19804,.........((((....))))..(.....)............(.(((((......((....))...))))).)...,13,-2.127,33,0.000004
19805,........((((......))))......((.((..............)).))...((....)).(.........).,11,-2.127,32,0.000004
19806,...(....(((((....))))))...............((..(((..............)))..))..........,11,-2.127,21,0.000004
19807,..(((....((((....))))))).........((..((..((((...(....).....)))).)).)).......,16,-2.127,14,0.000004
19808,.........(((......)))........(.....)..((.((((((......)))....))).))..........,12,-2.127,22,0.000004
19809,.........((((....))))........(((.((..((..((((...(.(...).)..)))).)).)).)).)..,17,-2.127,8,0.000004
19810,...(...)(((((....)))))........((.((..((..((((.(.........)..)))).)).)).))....,17,-2.127,8,0.000004
19811,..(.....((((......))))....)...((.((..((..((((...(.(...).)..)))).)).)).))....,17,-2.127,8,0.000004
19812,...(...).(((......)))............(.....)..(.((((.......((....))....)))).)...,12,-2.127,30,0.000004
19813,........((((......))))(..........).....((.(.....).))....((.....))...........,10,-2.127,31,0.000004
19814,........(((((....)))))........(((.(...((.((((...(....).....)))).))...).)))..,16,-2.127,23,0.000004
19815,........(((((....))))).................((.(.....).))..(...................).,9,-2.127,31,0.000004
19816,.(......(((((....))))).......)((.((..((..((((..............)))).)).)).))....,16,-2.127,6,0.000004
19817,.........((((....)))).................((..(...).)).....((....)).............,9,-2.127,28,0.000004
19818,.........((((....)))).................((..((((.....).......)))..))..........,10,-2.127,19,0.000004
19819,.........((((....)))).......((.(...(..((.((((...(((....))).)))).)).).).))...,17,-2.127,26,0.000004
19820,..((....(((((....)))))))......((.((...((.((((.....(....)...)))).)).)).))....,18,-2.127,15,0.000004
19821,.........((((....))))........(....)...((.((((...(((....))).)))).))..........,14,-2.127,22,0.000004
19822,.........(((......)))(((........))).........(((.....................))).....,9,-2.127,27,0.000004
19823,..((...))((((....)))).................((.((((..............)))).)).(.....)..,13,-2.127,20,0.000004
19824,..((....(((((....))))))).............((..(((((((....)))....)))).))..........,16,-2.127,22,0.000004
19825,.........(((......)))............(...).................((....)).............,6,-2.127,22,0.000004
19826,.........((((....)))).................(((............)))((.....))...........,9,-2.126,30,0.000004
19827,.........((((....)))).......((...((...((.((((...((......)).)))).)).))..))...,16,-2.126,18,0.000004
19828,.........((((....))))........(.....)......(.(((((.((.(.....)..))..))))).)...,14,-2.126,35,0.000004
19829,..((....((((......))))))...............((.(.....).))...((....)).(...)(....).,13,-2.126,35,0.000004
19830,.........(((......))).........((.(.(..((.((((.(.........)..)))).)).)).))....,14,-2.126,10,0.000004
19831,........(((((....))))).((....))......((..((((..............)))).))...(....).,14,-2.126,17,0.000004
19832,(.(((....((((....)))))))..)............((.(.....).))...((....)).............,13,-2.126,37,0.000004
19833,.........(((......)))..........((.(...((.((((..(.......)...)))).))...).))...,13,-2.126,18,0.000004
19834,........(((((....))))).......((...))........(((((.((.(......).))..))))).....,15,-2.126,36,0.000004
19835,...(.(((..((.((((.((((......((.((..............)).)).))))...)))).))..)).).).,18,-2.126,51,0.000004
19836,.........((((....))))................((..((((..(....)......)))).))..........,11,-2.126,12,0.000004
19837,...((....((((....))))))........((.....(((......)))))...((....)).............,13,-2.126,36,0.000004
19838,........(((((....)))))........(((....((..((((...(.......)..)))).)).....)))..,15,-2.126,17,0.000004
19839,.........(((......)))........(......)..((.(.....).))...((....)).....(...)...,10,-2.126,30,0.000004
19840,........(((((....)))))................((.((((..(......)....)))).))..........,12,-2.126,19,0.000004
19841,........((((......))))...............((((.(.....).))...((....))......)).....,11,-2.126,30,0.000004
19842,......((((........(((.((........)).....((.(.....).))..))).....))))..........,12,-2.126,41,0.000004
19843,......((((...(.(..((((.....(((.((..............)).)))))))..).)))))..........,15,-2.126,46,0.000004
19844,...........(.(((((((((.....(((.((...(.........))).)))))))..))))).)..........,16,-2.126,48,0.000004
19845,...........(.(((((((((.....(((.(((.........)...)).)))))))..))))).)..........,16,-2.126,46,0.000004
19846,.....(((((.(...((.((((.....(((.((..............)).))))))).)).)))))...)......,17,-2.126,49,0.000004
19847,.....((((.((...((.((((.....(((.((..............)).))))))).)).)))))...)......,17,-2.126,49,0.000004
19848,.........((((....)))).........((.((..(.((.(.....).))..)((....))....)).))....,14,-2.126,22,0.000004
19849,.........(((......)))..................((.(..(.((.(.(....)..).)).)...).))...,11,-2.126,31,0.000004
19850,.........((((....))))..........(.((...((.(((................))).)).))...)...,12,-2.126,14,0.000004
19851,............(((.....)))..........((..((..((((...((......)).)))).)).)).......,13,-2.126,19,0.000004
19852,..(((....(((......))))))....................(((((....(.((....)).).))))).....,14,-2.126,35,0.000004
19853,........((((......)))).................((.(.((..................))...).))...,9,-2.126,27,0.000004
19854,..(((....(((......)))))).................((((.(.........)..))))....((...))..,13,-2.126,22,0.000004
19855,.........(((......))).((........))....((.(((((((....))))....))).))..........,14,-2.126,25,0.000004
19856,...(....(((((....))))))..................((((..............)))).(...).......,11,-2.126,18,0.000004
19857,........(((((....)))))...........(.....).((((..............))))....(.....)..,11,-2.126,18,0.000004
19858,..((....(((((....))))))).......(.((..((((.(.....).))...((....)).)).)).).....,17,-2.126,25,0.000004
19859,.(((....((((......)))).)))....((.((...((.((((..............)))).)).)).))....,17,-2.126,13,0.000004
19860,.........((((....))))....((...((.((..((..((((.((.......))..)))).)).)).))))..,18,-2.126,10,0.000004
19861,.......(((.(.((((.((((..............((((........)).))))))...)))).)..))).....,16,-2.125,45,0.000004
19862,........(((((....)))))......(....)....((.((((.((.......))..)))).))..........,14,-2.125,22,0.000004
19863,(((.....(((((....)))))..)))...((.((..((..((((...(.(...).)..)))).)).)).))....,20,-2.125,14,0.000004
19864,.........(((......))).........(.....)....((((.(.........)..)))).............,9,-2.125,15,0.000004
19865,.........((((....))))....................(((((.....).......)))).(...).......,10,-2.125,16,0.000004
19866,..(((....(((......))))))......((.((..((..((((..(......)....)))).)).)).))....,17,-2.125,8,0.000004
19867,........(((........)))....................(.((((......(.((.....)).))))).)...,11,-2.125,34,0.000004
19868,.........((((....)))).................((..(((....(......)..)))..))..........,10,-2.125,19,0.000004
19869,......(((..(...((.((((.....(((.((..............)).))))))).)).).))).(.....)..,16,-2.125,48,0.000004
19870,.........((((....))))..(.....)............(.(((((.((.(......).))..))))).)...,14,-2.125,35,0.000004
19871,..(((....(((......))))))..................(.(((((.(....((....)))..))))).)...,15,-2.125,37,0.000004
19872,..((.....(((......))).))....................((((......(.((.....)).))))).....,12,-2.125,33,0.000004
19873,.........((((....))))..........((((...(..((((..............))))..).))..))...,13,-2.125,12,0.000004
19874,...........((((((.((((.....(((.((..............)).)))))))...))....))))......,15,-2.125,47,0.000004
19875,......((((.....(..((((.....(((.(................).)))))))..)..))))..........,13,-2.125,43,0.000004
19876,........(((((....)))))(..........)....((.(((................))).))..........,11,-2.125,20,0.000004
19877,........((((......))))..(.....)...........(.((((.......((....))....)))).)...,12,-2.125,30,0.000004
19878,.........((((....)))).........(((.(...((.((..................)).))...).)))..,12,-2.125,23,0.000004
19879,.........(((......)))........(....)......((((..............))))......(....).,9,-2.125,15,0.000004
19880,..((...))((((....)))).................((.((((..............)))).))....(...).,13,-2.125,20,0.000004
19881,.........(((......))).....................(.((((...(..............))))).)...,9,-2.125,27,0.000004
19882,.........((((....)))).......................(((((....(....).......))))).....,10,-2.125,30,0.000004
