,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
38684,.....(((.(((........)))))).((....))...........((((((....)))))).(......).....,15,-3.458,12,0.000002
38685,.....(((...............)))..(.....)...((....)).......((.((....)).)).........,10,-3.458,33,0.000002
38686,......((..((((....)))).)).(((....)))...(((..((.((((......)))))).))).........,18,-3.458,21,0.000002
38687,......((..((((....)))).)).(((....)))...(((..(.(((((......)))))).))).........,18,-3.458,18,0.000002
38688,.....(((.(((........))))))......((.....)).....(((((......))))).(......).....,14,-3.458,12,0.000002
38689,.....(((.((((......)))))))(.....).....(......)((((((....)))))).....((...))..,17,-3.458,16,0.000002
38690,.....((..((((......))))..))...........(......)((((((....))))))...(....).....,14,-3.458,18,0.000002
38691,.....(((.(((........))))))............((((..(..(((((....))))).).)))..)......,16,-3.458,6,0.000002
38692,.....((..(((........))).))(((....)))..((......(((((......))))).))..((...))..,17,-3.458,22,0.000002
38693,.....(((..((.......))..)))(((....)))..........((((..(...).))))......(...)...,14,-3.458,26,0.000002
38694,.(.(.(((.((((......))))))))...)...............(((((......))))).....((...))..,16,-3.458,18,0.000002
38695,...(..(..((((......)))).).)...................((((((....))))))...(....).....,13,-3.458,15,0.000002
38696,.....(((.(((........)))))).....................((((......))))..(.....)......,11,-3.458,12,0.000002
38697,..........(((((......).))))...................(((((......)))))......(...)...,11,-3.458,26,0.000002
38698,.....(((..((.......))..)))..(....)......((....((((((....))))))..)).((...))..,16,-3.458,15,0.000002
38699,.....(((..(........)...)))(((....)))...(((..((.(((((....))))))).))).........,17,-3.458,18,0.000002
38700,.....(((..(........)...)))(((....)))...(((..(.((((((....))))))).))).........,17,-3.458,15,0.000002
38701,.....(((.((..........))))).........(...(((....(((((......)))))..)))..)......,14,-3.458,6,0.000002
38702,.....(((.(((((....))))))))...................((.....((.(.....).)))).........,13,-3.458,27,0.000002
38703,.....(((.(((........))))))(((....))).....(...)(((((......))))).....((...))..,17,-3.458,19,0.000002
38704,.....(((.(((((....))))))))......(......).............((.((....)).))((...))..,15,-3.458,31,0.000002
38705,(((..((...((.......))....))..))).......(((....((((((....))))))..))).........,16,-3.458,20,0.000002
38706,...(..((.(((((....))))))).)...(.((.....(((....((((((....))))))..))))).).....,20,-3.458,14,0.000002
38707,.....((((.((........))...(......)....)))).....(((((......)))))..............,12,-3.458,20,0.000002
38708,.....(((.((((......)))))))(((....)))...(.(...).)......(.((....)).)..(...)...,16,-3.458,32,0.000002
38709,..........(.........)..((.(((....)))..))......((((((....))))))...(....).....,13,-3.458,26,0.000002
38710,.........((((......))))((.(.........).))......((((((....)))))).....((...))..,15,-3.458,21,0.000002
38711,.....(((..((.......))..)))(((....))).....(....)......((.((....)).))((...))..,15,-3.458,39,0.000002
38712,.....(((((................(((....))))))))....(((((((....)))))).)....(...)...,16,-3.458,32,0.000002
38713,.....(((.((((......)))))))......(.....((....)))......((.((....)).)).........,14,-3.458,28,0.000002
38714,.....((..................))...........((....))((((((....))))))..............,10,-3.458,22,0.000002
38715,(((..(((.(((........))))))...)))..............((((((....))))))...(...)......,16,-3.458,13,0.000002
38716,...(.(((.(((((....)))))))))...........((....))((((........))))..............,15,-3.458,19,0.000002
38717,(((..(((.(((((....))))))))...)))..............((((........))))......(...)...,16,-3.458,22,0.000002
38718,.....(((.((((......)))))))(........)..........(((((......)))))...(....).....,14,-3.458,13,0.000002
38719,.....((((...............(....).......)))).....((((((....)))))).....((...))..,13,-3.458,26,0.000002
38720,.....(((..((.......))..))).........(....).....(((((......)))))....(...).....,12,-3.458,17,0.000002
38721,.....(((.....(((.(((...((.(((....)))..)).))).)))....))).....................,14,-3.458,49,0.000002
38722,.....(((..((.(....).)).))).............(((....(((..........)))..))).........,12,-3.458,10,0.000002
38723,.........((((......))))...(((....)))..((((....((((.(....).))))..))).).......,16,-3.457,18,0.000002
38724,..........((.............))........((..(((....((((((....))))))..))).))......,13,-3.457,17,0.000002
38725,.....(((.((((......)))))))((......))...(((...(.((((......))))..)))).........,17,-3.457,12,0.000002
38726,.....(((..((........)).)))....(........(((....(((((......)))))..)))...).....,14,-3.457,6,0.000002
38727,.....(((((((.(..(....).)))..........))))).....(((((......)))))..............,14,-3.457,26,0.000002
38728,.....(((..((.......))..))).(.....).....(((..((.(((((....))))))).)))((...))..,18,-3.457,18,0.000002
38729,.....(((..((.......))..))).(.....).....(((..(.((((((....))))))).)))((...))..,18,-3.457,15,0.000002
38730,......((.(((........))))).......(......)......((((((....))))))......(...)...,13,-3.457,11,0.000002
38731,.........(((........))).......................((((.(....).))))..............,8,-3.457,14,0.000002
38732,.((..((..((((......)))).))...))......................((.((....)).)).(...)...,13,-3.457,32,0.000002
38733,.((..((..(((..(....))))..))..)).......((....)).......((.((....)).)).........,14,-3.457,38,0.000002
38734,.....(((..((.......))..)))(((....)))..........((((((....)))))).....(.......),15,-3.457,21,0.000002
38735,..........((.......)).....(((....)))..........((((.(....).))))..............,10,-3.457,27,0.000002
38736,......(..(((((....))))).)..............(((....((((((....))))))..)))((...))..,17,-3.457,12,0.000002
38737,.....((((.((..((....))..))((......)).)))).....(((((......)))))..............,15,-3.457,29,0.000002
38738,.....((((...((................)).....)))).....((((((....))))))......(...)...,13,-3.457,27,0.000002
38739,.....(((.(((........)))))).((....)).........((((................))))........,12,-3.457,25,0.000002
38740,.....(((.((((......)))))))........(((..(((..((.(((.(....).))))).)))..)))....,19,-3.457,15,0.000002
38741,.....(((.((((......)))))))........(((..(((..(.((((.(....).))))).)))..)))....,19,-3.457,12,0.000002
38742,......((..((((....)))).)).((......))....((....)).....((.((....)).)).........,14,-3.457,34,0.000002
38743,.....((..((((......)))).))..............((....))......((((....)).)).........,12,-3.457,26,0.000002
38744,.((..(((..((.......))..)))...))....((..(((..(..(((((....))))).).)))..)).....,18,-3.457,19,0.000002
38745,.........(((((....)))))...((......))...(((....(((((......)))))..)))((...))..,17,-3.457,20,0.000002
38746,...(.(((..((((....)))).))))...........((((..((.(((((....))))))).))).).......,19,-3.457,15,0.000002
38747,...(.(((..((((....)))).))))...........((((..(.((((((....))))))).))).).......,19,-3.457,12,0.000002
38748,.....(((..((........)).)))(((....)))....((....))............................,10,-3.457,26,0.000002
38749,.....((..((((......))))..))............(((..(..(((.(....).))).).))).........,14,-3.457,15,0.000002
38750,.....(((.(((........))))))(((....)))........((((((((....))))....))))(...)...,18,-3.457,21,0.000002
38751,.....(((.(((........))))))(((....)))...(((....(((..(....)..)))..))).........,16,-3.457,10,0.000002
38752,.....((((..........(.(........).)....)))).....((((((....))))))..............,12,-3.457,24,0.000002
38753,(((..((..(((........)))..))..))).......(((....((((.(....).))))..)))((...))..,18,-3.457,19,0.000002
38754,.....(((((((........)))..............))))...((((.....(.(.....).)))))........,13,-3.457,33,0.000002
38755,..............(....).((((.(((....)))..))))....(((((......)))))......(...)...,14,-3.457,31,0.000002
38756,.....((..((((......)))).))(((....)))...(.(..((((................))))..).)...,15,-3.457,33,0.000002
38757,.....((..((((......))))..))........(....).....((((((....)))))).....(.....)..,14,-3.457,18,0.000002
38758,.....(((..((........)).)))..................((((......(.(....).)))))........,11,-3.457,25,0.000002
38759,......((.(((........))))).(((....)))..........((((........))))...(....).....,13,-3.457,19,0.000002
38760,..........((((.........))))............(((....((((.(....).))))..))).(...)...,13,-3.457,19,0.000002
38761,.....(((.(((........))))))...((.((.....(((....(((.((....)).)))..))))).))....,18,-3.457,10,0.000002
38762,.....((..(((.(....).))).))(((....)))..........((((((....))))))......(...)...,16,-3.457,18,0.000002
38763,.....(((..((.......))..)))....((............))(((..........))).....((...))..,12,-3.457,27,0.000002
38764,.....(((.((((......)))))))............((............)).(((......))).........,12,-3.457,24,0.000002
38765,.(...(((..((........)).)))(((....)))..).......((((((....))))))..............,15,-3.457,16,0.000002
38766,.....(((.(((((....))))))))........(.......)...((((((....)))))).....((...))..,17,-3.457,16,0.000002
38767,.....(((.(((........))))))(((....))).......((.....)).((.((....)).))((...))..,17,-3.457,34,0.000002
38768,.....(((.(((.(....).))))))...........................((.((....)).)).(...)...,12,-3.457,26,0.000002
38769,.(((.(.............).)))(.....)........(((....((((((....))))))..))).........,14,-3.457,17,0.000002
38770,.....(((.((((......)))))))....(.((.....(((..((...............)).))))).).....,15,-3.457,23,0.000002
38771,...(..((..(((......))).)).)...................(((((......)))))...(....).....,12,-3.456,17,0.000002
38772,.(((.(.............).)))..(((....)))...(((....(((..........)))..))).........,13,-3.456,28,0.000002
38773,.((..(((..(...(....).).)))...))........(((....((((((....))))))..))).........,16,-3.456,10,0.000002
38774,(((..((..(((((....)))))..))..)))........((....)).....((.(......).)).........,15,-3.456,38,0.000002
38775,...(..((..((........)).)).)........((..(((....((((((....))))))..))).))......,16,-3.456,10,0.000002
38776,.....(((((.....).....................)))).....((((((....)))))).....((...))..,13,-3.456,26,0.000002
38777,.....(((.((((......)))))))(((....)))........(((((((......)))))....))........,17,-3.456,19,0.000002
38778,.....(((.(((........))))))((......))....((..((.(((((....))))))).))..(...)...,18,-3.456,13,0.000002
38779,.....(((.(((........))))))((......))....((..(.((((((....))))))).))..(...)...,18,-3.456,10,0.000002
38780,.....(((..((.(...).))..)))(.....).....((....))((((((....))))))..............,15,-3.456,20,0.000002
38781,.....(((..((.......))..)))((......))...(((...(((((........)))).)))).........,15,-3.456,17,0.000002
38782,.....(((..((.......))..)))..........(......)..(((((......)))))......(...)...,12,-3.456,19,0.000002
38783,.....(((.(((........)))...(((....)))..))).((....))...((.((....)).)).........,15,-3.456,37,0.000002
38784,...(..((..(.........)..)).)............(((....(((((......)))))..))).........,12,-3.456,12,0.000002
38785,.....(((..(((......))).))).........(....).....((((.(....).))))...(....).....,13,-3.456,14,0.000002
38786,.....((..((((......)))).))......((.....)).....((((((....)))))).....(.....)..,15,-3.456,14,0.000002
38787,.....(((..((.......))..))).((....))..................((.((....)).)).(...)...,12,-3.456,35,0.000002
38788,......((.((((......)))))).(((....)))..((....))......((.(.....).))..((...))..,16,-3.456,39,0.000002
38789,.....(((..((........)).)))(((....)))..........((((........)))).(....).......,13,-3.456,20,0.000002
38790,.....((..((((......)))).)).........(...)......(((((......)))))......(...)...,13,-3.456,15,0.000002
38791,...(..((.((((......)))))).)........(....).....((((((....))))))..............,14,-3.456,13,0.000002
38792,.....(((..((........)).))).............(((....((.(((....))).))..)))((...))..,15,-3.456,8,0.000002
38793,.....(((..(((......))).)))......(.......).....((((.(....).))))......(...)...,13,-3.456,15,0.000002
38794,...(.(((.(((........)))))))...........((....)).......((.(......).))((...))..,14,-3.456,30,0.000002
38795,.....(((.((((......)))))))((......))....((....))....((.........))..((...))..,15,-3.456,31,0.000002
38796,.....((..(((........))).))(((....)))........((((((((....))))....))))........,16,-3.456,21,0.000002
38797,.......((.((((.......((((.((......))..))))....((((.(....).))))....)))).))...,17,-3.456,33,0.000002
38798,.....((..(((........))).))....(.((............((((((....)))))).....)).).....,14,-3.456,14,0.000002
38799,...(.(((.(((........))))))).............((....))...................((...))..,11,-3.456,24,0.000002
38800,(((..((..((((......))))..))..))).......(((....((((.(....).))))..))).(...)...,18,-3.456,19,0.000002
38801,.....(((..((........)).))).....(....)..(((..((.(((((....))))))).))).(...)...,17,-3.456,11,0.000002
38802,.....(((..((........)).))).....(....)..(((..(.((((((....))))))).))).(...)...,17,-3.456,8,0.000002
38803,.....(((.(((........)))..(.........)..))).....((((((....))))))......(...)...,14,-3.456,16,0.000002
38804,..........((((((....)).))))........(...(((....((((((....))))))..))).).......,16,-3.456,19,0.000002
38805,......((..((((....)))).))..............(((....(((((......)))))..)))((...))..,16,-3.456,14,0.000002
38806,.....((............)).....((......))..((((....((((((....))))))..))).).......,14,-3.456,19,0.000002
38807,...(.((..(((........))).)))...................((((........))))......(...)...,11,-3.456,16,0.000002
38808,.....(((...(.........).)))(((....)))..........(((((......)))))..............,12,-3.456,20,0.000002
38809,..........(((...........)))...........((....))((((........)))).....((...))..,11,-3.456,31,0.000002
38810,..((...)).((((((....)).))))...........((....))((((((....)))))).....((...))..,18,-3.456,33,0.000002
38811,......((.((((......)))))).(.....).....((....)).......((.((....)).)).........,13,-3.456,31,0.000002
38812,.....(((.(((........)))))).......((.......))..((((.(....).)))).....((...))..,15,-3.456,16,0.000002
38813,.....((..((((......)))).)).((....))...........((((........)))).....((...))..,14,-3.456,22,0.000002
38814,.....((((.((((....))))....(((....))).)))).....((((........))))...(....).....,16,-3.456,32,0.000002
38815,..........((........))....((......))...(((....(((((......)))))..))).(...)...,13,-3.456,16,0.000002
38816,.....(((.(((........))))))...(.............)..(((((......)))))..............,12,-3.456,10,0.000002
38817,.....(((..((((....))))....(.....).....))).....((((((....)))))).....((...))..,16,-3.456,25,0.000002
