,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
1302,..(.....).((.((((..............))))..))...(....).....(((.....)))...((...))..,13,-4.743,22,0.000069
1303,..((...))..(.(((((............))))).).....(....).......(((......))).........,12,-4.743,8,0.000069
1304,..(.....).((.(((................))).))....(....).......(((......)))((...))..,12,-4.742,8,0.000069
1305,..(.....).((.(((((............))))).))...............(((.....)))............,11,-4.741,17,0.000069
1306,.(....)...((.((((..............)))).))....(....).......((........)).........,10,-4.741,4,0.000069
1307,..((...)).((.((((..............)))).))....(....)........((......)).((...))..,13,-4.74,10,0.000069
1308,..........((.(((................)))..))...(....).......(((......)))((...))..,11,-4.74,11,0.000069
1309,..........((.((((..............)))).)).......(((.........))).......((...))..,11,-4.74,16,0.000069
1310,..........((.(((((............)))))..))..............(((.....)))............,10,-4.739,20,0.000069
1311,..........((.((((..(......)....)))).)).................(((......)))((...))..,12,-4.738,8,0.000069
1312,...(...)..((.(((((............))))).)).................(((......)))((...))..,13,-4.738,10,0.000069
1313,..(((.....((.((((..............)))).)).....))).......(((.....))).(....).....,13,-4.738,20,0.000069
1314,..(.....).((.(((((.(.......)..))))).))....(....)......((((......))))........,14,-4.738,8,0.000069
1315,..........((.(((((............))))).))..(.(....)..)....(((......)))((...))..,14,-4.738,8,0.000069
1316,.....(((.....................)))..........(....).......(((......))).(...)...,8,-4.738,19,0.000069
1317,...((.....((.(((((............))))).)).....))........(((.....)))...((...))..,14,-4.737,23,0.000068
1318,.(....)...((.((((..............)))).))................((((......))))(...)...,12,-4.737,8,0.000068
1319,....((.((.((.((((..(.........).)))).))...)).)).........(((......))).........,14,-4.737,11,0.000068
1320,..........((.(((((............))))).))....(...........((((......))))).......,12,-4.737,7,0.000068
1321,...(((....((.((((..............)))).))....(....).....)))...........((...))..,12,-4.737,15,0.000068
1322,..........((.(((((.(.......)..)))))..))...(....)......((((......))))........,13,-4.736,11,0.000068
1323,..........((.((((.......(.....))))).))...............(((.....)))...((...))..,12,-4.735,19,0.000068
1324,..(((..((.((.(((((............))))).))...)))))........((((......))))........,16,-4.733,15,0.000068
1325,..(.....).((.(((((............))))).))....(....).....(((.....))).(....).....,13,-4.733,16,0.000068
1326,...(......((.((((..............)))).)))...(....).......(((......))).(...)...,12,-4.732,4,0.000068
1327,..........((.(((((............)))))..))...(....).....(((.....))).(....).....,12,-4.731,19,0.000068
1328,.............((((..............))))....................(((......)))((...))..,9,-4.731,10,0.000068
1329,..........((.((((..............)))).).)................(((......))).........,9,-4.73,5,0.000068
1330,.....((....(.((((..............)))).)))...............((((......))))........,11,-4.73,9,0.000068
1331,.....(....((.((((..............)))).)))...............((((......))))........,11,-4.73,6,0.000068
1332,..((...))..(.((((..............)))).)..................(((......))).........,10,-4.73,8,0.000068
1333,....(...).((.(((((............))))).))....(....).......(((......))).........,12,-4.729,4,0.000067
1334,..........((.((((..............)))).))(...)............(((......))).........,10,-4.728,3,0.000067
1335,...(...((.((.((((..............)))).))...)).)..........(((......))).........,12,-4.727,7,0.000067
1336,..........((.((((..............)))).))....(....).......(..........).........,8,-4.726,4,0.000067
1337,..........((.((((..(......)....)))).))....(....)....((((((......))))....))..,14,-4.725,8,0.000067
1338,...(...)..((.(((((............))))).))....(....)....((((((......))))....))..,15,-4.725,10,0.000067
1339,..........((.(((((............))))).))...(........)....(((......))).........,11,-4.725,6,0.000067
1340,..........((.(((((..........)..)))).)).................(((......))).........,10,-4.725,4,0.000067
1341,..........((.((((..............)))).))........(....)..((((......))))........,11,-4.725,6,0.000067
1342,...((..((.((.((((..............)))).))...))))........(((.....)))...((...))..,15,-4.725,24,0.000067
1343,.....((((....((....)).......)))).....(....)..........(((.....))).(....).....,11,-4.725,35,0.000067
1344,..........((.((((..............)))).))....((........))..((......))..(...)...,11,-4.724,9,0.000067
1345,..........((.((((..............)))).)).(......)........(((......)))((...))..,12,-4.724,8,0.000067
1346,..........((.(((((............))))).))........(.....).((((......))))........,12,-4.723,8,0.000067
1347,..........((.((((..(.........).)))).)).((....)).......((((......))))........,13,-4.722,10,0.000067
1348,.....(((.....((((..............)))))))....(....)......((((......))))........,12,-4.722,10,0.000067
1349,.......((.((.(((((.(.......)..))))).))...))............(((......))).........,13,-4.721,9,0.000067
1350,.....((((....((....)).......)))).......(..(....)..)....(((......))).........,11,-4.72,23,0.000066
1351,..........((.((((..............)))).))..........(.....((((......)))).....)..,11,-4.72,6,0.000066
1352,..(.....).((.((((..............)))).))...............(((.....))).(....).....,11,-4.719,16,0.000066
1353,..........((.((((..(.......)...)))).))...............(((.....)))............,10,-4.719,15,0.000066
1354,..........((.((((..............)))).))....((........))......................,8,-4.719,11,0.000066
1355,..........((.((((..............)))).))....(((..(...............)..))).......,10,-4.719,13,0.000066
1356,..........((.(((((............))))).)).................(((......)))(.....)..,11,-4.719,6,0.000066
1357,..((...)).((.(((((.(.......)..))))).))....(....).....(((.....)))...((...))..,16,-4.719,23,0.000066
1358,.....((((...((..........))..))))..((((....(....).....(((.....))).)))).......,14,-4.719,36,0.000066
1359,..(((...(.((.((((..............)))).)).)...)))......((((((......))))....))..,16,-4.718,16,0.000066
1360,........(.((.((((..............)))).))..)..............(((......))).........,10,-4.718,4,0.000066
1361,.(.(((....((.(((((............))))).))....(....).....))).).........((...))..,14,-4.718,18,0.000066
1362,..(.....).((.((((..............)))).))..((...))........(((......))).........,12,-4.718,8,0.000066
1363,..........((.((((..............))))..))..............(((.....))).(....).....,10,-4.718,19,0.000066
1364,.............((((..............)))).......(....)....((((((......))))....))..,11,-4.717,10,0.000066
1365,....((.((.((.(((................))).))...)).)).........(((......))).........,12,-4.716,11,0.000066
1366,..........((.((((...(.........))))).)).................(((......))).........,10,-4.715,4,0.000066
1367,..........((.(((((.(......)...))))).))...(((........)))(((......))).........,14,-4.715,11,0.000066
1368,....(...).((.((((..............)))).)).................(((......))).........,10,-4.715,4,0.000066
1369,.(....)...((.((((..............))))..))...(....)......((((......))))........,12,-4.714,9,0.000066
1370,..........((.(((((.(......)...))))).))...............(((.....)))....(...)...,12,-4.712,19,0.000066
1371,...(...)..((.((((..............)))).))..............((((((......))))....))..,13,-4.712,10,0.000066
1372,.............((....)).....((((...).)))....(....).......(((......)))((...))..,12,-4.712,23,0.000066
1373,..........((.((((..............)))).)).(..(....)..)..(((.....)))............,11,-4.712,13,0.000066
1374,..........((.((((..(......)....)))).))....(....)....((((((......)))....)))..,14,-4.712,8,0.000066
1375,...(...)..((.(((((............))))).))....(....)....((((((......)))....)))..,15,-4.712,10,0.000066
1376,..........((.((..................)).))....(....).....(((.....)))............,8,-4.711,15,0.000066
1377,..........((.(((((.(....).....))))).)).................(((......))).........,11,-4.711,6,0.000065
1378,..........((.((((..(.......)...)))).))....(....).....(((.....))).(....).....,12,-4.711,14,0.000065
1379,..........((.((((..............)))).))...(((........))).(....).....((...))..,12,-4.71,18,0.000065
1380,..........((.((((..(.........).)))).))......((........((((......))))...))...,13,-4.709,10,0.000065
1381,...((...(.((.(((((............))))).)).)......)).......(((......))).........,13,-4.709,9,0.000065
1382,....((.((.((.(((((............)))))..))..)).)).........(((......))).........,14,-4.707,16,0.000065
1383,..........((.((((.......(.....))))).))....(....).....(((.....)))....(...)...,12,-4.707,15,0.000065
1384,..(((...(.((.((((..............)))).)).)...)))......((((((......)))....)))..,16,-4.705,16,0.000065
1385,.....((((....((....)).......))))..((((...............(((.....))).)))).......,13,-4.705,37,0.000065
1386,.............((((..............)))).......(....)....((((((......)))....)))..,11,-4.704,10,0.000065
1387,..........((.(((((............))))).))....(..........).(((......))).(...)...,12,-4.704,7,0.000065
1388,.(...)....((.((((..............))))..))...(....).......(((......))).........,11,-4.703,7,0.000065
1389,..((...)).((.((((..(......)....)))).))....(....).......(((......))).........,13,-4.702,6,0.000065
1390,...((.....((.((((..(.........).)))).))........)).......(((......))).........,12,-4.702,7,0.000064
1391,..........((.((((..............)))).))........(.....)..(((......))).(...)...,11,-4.701,6,0.000064
1392,..........((.(((................))).)).((....)).......((((......))))........,11,-4.701,10,0.000064
1393,.....((((....((....)).......)))).....................(((.....))).(....).....,10,-4.701,35,0.000064
1394,..........((.(((((............))))).))....(....)....(((................)))..,11,-4.7,14,0.000064
1395,.....((((....((....)).......))))........((...))........(((......))).........,11,-4.699,27,0.000064
1396,...(...)..((.((((..............)))).))..............((((((......)))....)))..,13,-4.699,10,0.000064
1397,..((......((.((((..............)))).))......)).........(((......))).........,11,-4.698,6,0.000064
1398,........(.((.(((((............))))).)).).............(((.....)))...((...))..,13,-4.698,21,0.000064
1399,..........((.((((..............)))).)).........(..(...((((......)))).)..)...,12,-4.698,7,0.000064
1400,..........((.(((((............))))).)).(..(....)..)...((((......))))........,13,-4.698,6,0.000064
1401,..........((.(((((.(.......)..))))).))....(....)...................((...))..,11,-4.698,14,0.000064
1402,..........((.(((((....)........)))).))....(....)......((((......))))........,12,-4.697,4,0.000064
1403,.............((....)).....((.(...)...))...(....).......(((......))).........,9,-4.697,18,0.000064
1404,...((.....((.((((..............)))).)).....))........(((.....)))....(...)...,12,-4.696,19,0.000064
1405,...........(.(((((............))))).).....(....).....(((.....)))............,10,-4.695,15,0.000064
1406,..........((.((((..............)))).)).....(........)..(((......))).........,10,-4.695,4,0.000064
1407,..........((.(((((............))))).))....(((.((.............))...))).......,12,-4.694,17,0.000064
1408,..(.....)..(.((((..............)))).).....(....)......((((......))))........,11,-4.692,6,0.000063
1409,...(((.((.((.((((..............))))..))..)).).)).......(((......))).........,14,-4.692,15,0.000063
1410,...(((.((.((.((((..............))))..))..)).)).).......(((......))).........,14,-4.692,15,0.000063
1411,..........((.((((..............)))).))....(....).....(.(((......))).....)...,11,-4.69,2,0.000063
1412,.....((((....((....)).......))))..(...)...(....).....(((.....)))...((...))..,13,-4.69,37,0.000063
1413,.....(((.....................)))..........(....).......(((......)))((...))..,9,-4.69,21,0.000063
1414,..........((.(((................))).))......((........((((......))))...))...,11,-4.688,10,0.000063
1415,..((...)).((.((((..............)))).))..(.(....)..)....(((......))).........,13,-4.688,6,0.000063
1416,..(((.....((.(((((.(.......)..))))).)).....))).........(((......))).........,14,-4.688,12,0.000063
1417,..........((.(((((............))))).))......(((......(((.....)))......)))...,13,-4.687,21,0.000063
1418,..........((.((((..............)))).))..............(((................)))..,9,-4.687,14,0.000063
1419,..........((.((((..(......)....)))).))....(....)......((((......))))(...)...,13,-4.687,6,0.000063
1420,...(...)..((.(((((............))))).))....(....)......((((......))))(...)...,14,-4.687,8,0.000063
