,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
7128,..((...)).(((.(((.....))).)))(((......)))....(((.(.(.(.....).).)))).........,17,-3.913,33,0,0.000010
7129,..........(((.(((.....))).)))......((.(......).))((...((.......))))((...))..,15,-3.912,6,0,0.000010
7130,..............(((.....)))..........((.((....)).)).(...(((.....))).).........,11,-3.912,14,0,0.000010
7131,..........(((.(((.....))).)))......((.(.(...)).))......(.......)...((...))..,13,-3.912,6,0,0.000010
7132,..((..(...(((.(((.....))).)))).))..((.((....)).)).....(((.....)))...(...)...,17,-3.912,10,0,0.000010
7133,...(......(((.(((.....))).)))).....((.((....)).)).((..(((.....))))).........,16,-3.912,12,0,0.000010
7134,.....((...(((.(((.....))).))).......)).......(((..(..........)..))).........,12,-3.912,24,0,0.000010
7135,..(.....).(((.(((.....)))..))).................((((..............)))).......,11,-3.912,29,0,0.000010
7136,..((..(...(((.(((.....))).)))).)).......(...)..((((...(((.....))))))).......,17,-3.912,22,0,0.000010
7137,..........(((.(((.....))).))).....................(...(((.....))).)((...))..,12,-3.911,8,0,0.000010
7138,..........(((.(((.....))).)))((((....))))...((...................)).........,12,-3.911,26,0,0.000010
7139,..((((.((....))...)))).............((.(.(...)).)).....(((.....)))...........,13,-3.911,29,0,0.000010
7140,..........(((..(((.....))).))).....((.(......).))..(..(((.....))).)((...))..,15,-3.911,17,0,0.000010
7141,..........(((.(((.....))).)))..............(....)..................((...))..,9,-3.911,13,0,0.000010
7142,..(.....).(((.(((.....))).)))......((.(.(...)).))......(.....).....((...))..,14,-3.911,11,0,0.000010
7143,.(....)...(((.(((.....))).))).....................((..(((.....))))).........,12,-3.911,16,0,0.000010
7144,.....(....(((.(((.....))).)))......((.(.(...)).))..)..(((.....)))..((...))..,16,-3.911,4,0,0.000010
7145,..((...)).(((.(((.....))).)))...............(.(((..........))).)............,12,-3.911,25,0,0.000010
7146,..........(((.(((.....))).)))........((((...)))).(.(.(.....).).)....(...)...,14,-3.911,24,0,0.000010
7147,..(.....).(((..(((.....))))))......((.(......).)).....(((.....)))..((...))..,15,-3.911,10,0,0.000010
7148,..........(((.(((.....))).))).......(.(......).).((..............)).(...)...,11,-3.91,14,0,0.000010
7149,..(.....).(((.(((.....))).))).......(((.......(((..........)))..))).........,13,-3.91,25,0,0.000010
7150,..(.....)..((.(((.....))).)).......((.(.(...)).)).....(((.....)))...(...)...,14,-3.91,8,0,0.000010
7151,..........(((.(((.....))).)))........(((.....)))..((..(.....)....)).........,12,-3.91,24,0,0.000010
7152,...(...)..(((.(((.....))).)))................(((..(..........)..))).........,11,-3.91,23,0,0.000010
7153,..(.....).(((.(((.....))).))).........((...))..((((...((.......)))))).......,15,-3.91,21,0,0.000010
7154,..........(((.(((.....))).)))........((((...)))).(....).....................,11,-3.91,22,0,0.000010
7155,.(....).......(((.....)))............(((.....)))......(((.....)))..((...))..,12,-3.91,17,0,0.000010
7156,..........(((.(((.....))).))).(((....))).......(((................))).......,12,-3.91,23,0,0.000010
7157,..........((..(((.....)))...)).....((.(......).))...................(...)...,9,-3.91,15,0,0.000010
7158,..........(((.(((.....)))..))).......((.......))......((.......))..((...))..,12,-3.91,17,0,0.000010
7159,..........(((.(((.....))).)))......(.((((...)))))..(..(((.....))).).(...)...,16,-3.91,13,0,0.000010
7160,..........(((.(((.....))).)))......((.(((...)))))..(..(((.....))).).(...)...,16,-3.91,10,0,0.000010
7161,..........(((.(((.....))).)))..((....)).....(..((((..............))))...)...,13,-3.91,24,0,0.000010
7162,..(.....).(((.(((.....))).)))...........(((...(((..........))))))...(...)...,14,-3.909,23,0,0.000010
7163,..((((............))))...((.....)).((.((....)).)).....(((.....)))...........,13,-3.909,29,0,0.000010
7164,..........(((.(((.....))).))).......(((..(...................)..)))((...))..,12,-3.909,17,0,0.000010
7165,..........(((.(((.....))).)))........((.......))..(..........).....((...))..,11,-3.909,16,0,0.000010
7166,...........((.(((.....))).)).........(((.....)))..(...(((.....))).).........,12,-3.909,17,0,0.000010
7167,..........(((..(((.....))).))).....((.(......).)).....(((.....)))(....).....,13,-3.909,21,0,0.000010
7168,..........((..(((.....)))...)).......((.......))......(((.....)))...(...)...,11,-3.909,17,0,0.000010
7169,..........(((.(((.....))).)))......((.(......).))....(.....).....(....).....,11,-3.909,14,0,0.000010
7170,..(.....)..((.(((.....))).))..(((....))).......((((...(((.....))))))).......,16,-3.909,23,0,0.000010
7171,..((...)).....(((.....)))....((((....))))....(((.(.(.(.....).).)))).........,15,-3.908,41,0,0.000010
7172,..........(((.(((.....)))..)))......(((..((...(((..........)))))))).........,14,-3.908,32,0,0.000010
7173,...(...)..(((.(((.....))).)))......(......)....((((...(((.....))))))).......,15,-3.908,17,0,0.000010
7174,.(....)...((..(((.....)))...)).....((.(......).)).....(((.....)))...........,12,-3.908,13,0,0.000010
7175,..........(((.(((.....)))..)))........(((...))).......(((.....)))...........,12,-3.908,21,0,0.000010
7176,.....(....(((.(((.....))).)))((((....))))).....((((...(((.....))))))).......,18,-3.908,23,0,0.000010
7177,..((...)).(((.(((.....))).)))........(((.....))).((...(((.....))))).(...)...,17,-3.908,19,0,0.000010
7178,.(...)....(((.((.......)).)))........((((...))))......(((.....)))..((...))..,15,-3.908,15,0,0.000010
7179,..........(((.(((.....))).))).......(.((.......((((..............)))))).)...,13,-3.908,23,0,0.000010
7180,..........(((.(((.....))).))).................((.(.(.(.....).).))).((...))..,13,-3.908,19,0,0.000010
7181,...(....(.(((.(((.....))).))).))...((.(......).))..(..(((.....))).).........,15,-3.908,10,0,0.000010
7182,.....((...(((.(((.....)))..))).....((.((....)).)).))..(((.....)))...........,15,-3.908,17,0,0.000010
7183,..........(((.(((.....))).))).(...)...((...))..((((...(((.....))))))).......,16,-3.907,19,0,0.000010
7184,..........(((.(((.....))).))).(((...(((.....(.(((.(......).))).))))....)))..,17,-3.907,30,0,0.000010
7185,..............(((.....)))..........((.((....)).))...................(...)...,8,-3.907,16,0,0.000010
7186,..((...)).(((.(((.....))).))).......(.((....)).)..((..(((.....))))).(...)...,17,-3.907,14,0,0.000010
7187,..........((..(((.....)))....(((......)))...)).((((...(((.....))))))).......,15,-3.907,26,0,0.000010
7188,..........(((.(((.....))).)))......((.(.(...)).)).....(...............).....,11,-3.907,13,0,0.000010
7189,..((...)).(((.(((.....))).)))......((.(.(...)).))................(....).....,13,-3.906,18,0,0.000010
7190,.(...)....(((.(((.....)))..))).......((((...))))......(((.....)))...(...)...,15,-3.906,22,0,0.000010
7191,..........(((.(((.....))).)))..((....))......(.((((..............))))...)...,13,-3.906,23,0,0.000010
7192,..........(((.(((.....))).)))......((.((....)).))......(................)...,11,-3.906,12,0,0.000010
7193,..........(((.(((.....)))..))).................((((....(.....)...)))).......,11,-3.906,28,0,0.000010
7194,..(.....).(((.(((.....))).)))........((((...))))(((..............)))........,14,-3.906,27,0,0.000010
7195,..(.....).(((.(((.....))).)))................(((.(.(.........).)))).........,12,-3.906,24,0,0.000010
7196,.(....)...(((.(((.....))).)))........((((...))))...(..((.......)).).........,14,-3.906,21,0,0.000010
7197,..........(((.(.........).))).........(.....)..((((...(((.....))))))).......,12,-3.906,19,0,0.000010
7198,..........(((.(((.....))).))).(........)(...)..((((...(((.....))))))).......,15,-3.906,18,0,0.000010
7199,......(.(.(((.(((.....))).))).))....(((.....(.(((..........))).)))).........,15,-3.906,28,0,0.000010
7200,..........(((.(((.....))).))).((((......(((...(((..........)))))).....))))..,16,-3.906,29,0,0.000010
7201,..((((.(........).))))................((...))..((((...(((.....))))))).......,14,-3.906,38,0,0.000010
7202,....((....(((.(((.....))).)))..))..((.(......).)).....(((.....)))..(.....)..,15,-3.906,6,0,0.000010
7203,..........(((.(((.....)))..))).....((.(......).))((..............)).........,11,-3.906,21,0,0.000010
7204,.(....).......(((.....)))..........((.((....)).)).....(((.....)))...........,11,-3.906,14,0,0.000010
7205,..........(((.((.......)).)))......((..........)).....(((.....)))..((...))..,12,-3.906,4,0,0.000010
7206,..........(((.(((.....)))..))).......(((.....))).((...(((.....)))))((...))..,16,-3.905,20,0,0.000010
7207,..........(((.(((.....))).)))......((.(......).)).(............)...((...))..,12,-3.905,7,0,0.000010
7208,..........((.(((((...((((.............)))).))))).))................((...))..,13,-3.905,35,0,0.000010
7209,..........(((.(((.....))).)))........(((.....))).(....)............((...))..,12,-3.905,16,0,0.000010
7210,..((((............))))...((.....))...((((...))))......(((.....)))...(...)...,14,-3.905,36,0,0.000010
7211,.....(....(((.(((.....))).))).......)..........((((..............)))).......,11,-3.904,21,0,0.000010
7212,..........(((.(((.....)))..)))......(.((....)).)..((..(((.....)))))((...))..,16,-3.904,15,0,0.000010
7213,..........(((.(((.....))).)))........(((...................))).....(.....)..,10,-3.904,19,0,0.000010
7214,..........(((.(((.....))).)))...............(.((............)).).(....).....,10,-3.904,22,0,0.000010
7215,..........(((.(((.....))).)))........((.......)).(....(((.....))).).........,12,-3.904,14,0,0.000010
7216,..........(((.(((.....)))..))).....((..........)).....(((.....)))...(...)...,12,-3.904,11,0,0.000010
7217,..........(((.(((.....))).)))(........)....((..((((...(((.....)))))))...))..,16,-3.904,17,0,0.000010
7218,...(((.(........).)))..............((.(......).)).....(((.....)))...(...)...,11,-3.904,21,0,0.000010
7219,...(...)..(((.(((.....)))..))).......((((...))))...(..(((.....))).).........,15,-3.904,26,0,0.000010
7220,........(.(((.(((.....))).))).)....((.(......).)).....(((.....))).(...).....,14,-3.904,8,0,0.000010
7221,..(.....).....(((.....)))............(((.....)))......(((.....)))...(...)...,11,-3.904,19,0,0.000010
7222,........(.(((.(((.....))).))).).....(.((....)).)...(..(((.....))).).........,14,-3.904,12,0,0.000010
7223,.....((...(((.(((.....))).))).......))..(...)..((((....((.....)).)))).......,15,-3.904,21,0,0.000010
7224,..........(((.(((.....))).)))..............((..((..(..(((.....))).)..)).))..,14,-3.904,16,0,0.000010
7225,..........(((.(((.....))).)))..............((..((..(..(((.....))).).))..))..,14,-3.904,15,0,0.000010
7226,..((...)).(((..((.....))..)))......((.(......).)).....(((.....)))...(...)...,14,-3.903,8,0,0.000010
7227,..........(((.(((.....))).)))........(((.....)))...........((..(......).))..,12,-3.903,22,0,0.000010
7228,...(....(.(((.(((.....))).))).)).....(((.....)))......(((.....)))...........,14,-3.903,17,0,0.000010
7229,.....((.(((((.(((.....))).)))((((....)))).)).)).......(((.....)))..((...))..,19,-3.903,20,0,0.000010
7230,....(...(.(((.(((.....))).))).).)..((.(......).)).....(((.....)))...........,14,-3.903,8,0,0.000010
7231,..((((.(........).)))).......((((....))))....(((................))).........,12,-3.903,47,0,0.000010
7232,..........(((.(((.....)))..))).....((.((...))..)).....(((.....)))...........,13,-3.903,16,0,0.000010
7233,..........(((.(((.....)))..)))........((.....)).......(((.....)))..((...))..,13,-3.903,15,0,0.000010
7234,..........(((.(((.....))).)))...(..........)...((((...(((.....))))))).......,14,-3.903,16,0,0.000010
7235,...(..(((.(((.(((.....))).))).).........))..)..((((..............)))).......,14,-3.903,28,0,0.000010
7236,..........(((.(((.....))).))).........((...)).....(...(((.....))).).........,12,-3.903,15,0,0.000010
7237,...(...)..(((.(((.....))).)))......((.(.(...)).)).(...(((.....))).).........,15,-3.903,10,0,0.000010
7238,......((..(((((((............))))..)))..)).....((((...((.......)))))).......,15,-3.902,38,0,0.000010
7239,..........(((.((.......)).)))......((.(......).))................(....).....,9,-3.902,14,0,0.000010
7240,..........(((.(((.....))).)))................(((...(...........)))).........,10,-3.902,20,0,0.000010
7241,..........(((.(((.....))).)))....((.(((((...)))))..)).(((.....)))...(...)...,17,-3.902,17,0,0.000010
7242,..........(((.(((.....))).)))((((....))))..(....).((..(((.....))))).........,16,-3.902,22,0,0.000010
7243,...(...)..(((.(((.....))).)))...........(...)..((((....((.....)).)))).......,14,-3.902,20,0,0.000010
7244,..........((..(((.....)))...)).....((.(......).)).((..(((.....)))))((...))..,15,-3.901,11,0,0.000010
7245,..........(((.(((.....)))..)))......(((.....(.(((.(......).))).)))).........,14,-3.901,33,0,0.000010
7246,..(((((......)....)))).......((((....))))......((((...(((.....))))))).......,16,-3.901,43,0,0.000010
7247,..........(((.(((.....))).)))........((((...))))(((....(.....)...)))........,14,-3.901,26,0,0.000010
7248,............(.(((.....))).)..(((......)))......((((...(((.....))))))).......,14,-3.901,23,0,0.000010
7249,..........(((.(((.....))).)))..((....)).(...).(((..........))).....((...))..,14,-3.901,21,0,0.000010
7250,..........(((.(((.....))).)))......((........(((.(.(.(.....).).)))).....))..,14,-3.901,24,0,0.000010
7251,...(...)..(((.(((.....))).)))........((((...))))..(...(((.....))).)((...))..,17,-3.901,15,0,0.000010
7252,.(...)....(((.(((.....))).)))...........(...).........(((.....)))..((...))..,13,-3.901,10,0,0.000010
7253,..............(((.....)))....((((....))))..((..((((....((.....)).))))...))..,15,-3.901,31,0,0.000010
7254,..........((..(((.....)))..))((((....))))....(((.(.(.(.....).).)))).........,15,-3.901,33,0,0.000010
7255,......(...(((.(((.....))).))))........((...))..((((...(((.....))))))).......,16,-3.9,19,0,0.000010
7256,.....((.(((..((......................))..))).)).......(((.....)))...........,10,-3.9,32,0,0.000010
7257,..((((............))))....(..((((....)))).)....((((..............)))).......,13,-3.9,48,0,0.000010
7258,..........(((.(((.....))).))).......(...)......(((....(((.....))).))).......,13,-3.9,13,0,0.000010
7259,..........(((.((.......)).)))......((.(.(...)).))..(..(((.....))).).(...)...,14,-3.9,8,0,0.000010
7260,..........(((.(((.....))).)))...............(((((..........)))...)).(...)...,12,-3.9,21,0,0.000010
7261,..........(((.(((.....))).).)).......((((...))))...(..(((.....))).).........,14,-3.9,22,0,0.000010
7262,..........(((.(((.....))).)).).......((((...))))...(..(((.....))).).........,14,-3.9,20,0,0.000010
7263,..........(((.(((.....))).)))..((....))...............((.......))..((...))..,12,-3.9,11,0,0.000010
7264,...((((...........).)))......(((......)))......((((...(((.....))))))).......,14,-3.9,38,0,0.000010
7265,..(.....).(((.(((.....))).)))........(((.....))).............(.(....).).....,12,-3.9,23,0,0.000010
7266,..........(((.(((.....))).))).(((.(.(((.....(.(((..(.....).))).))))..).)))..,18,-3.899,32,0,0.000010
7267,...(((..............)))......((((....)))).............(((.....)))...........,10,-3.899,34,0,0.000010
7268,..((...))..((.(((.....))).)).........((((...))))...(..(((.....))).).........,15,-3.899,23,0,0.000010
7269,..........((................)).....((.(.(...)).)).....(((.....)))..((...))..,11,-3.899,15,0,0.000010
7270,..........(((.(((.....)))..))).....((.((...).).)).....(((.....)))..((...))..,15,-3.899,9,0,0.000010
7271,..........(((.(((.....))).)))................(((.....(.....)....))).........,10,-3.899,21,0,0.000010
7272,..........(((.(((.....))).))).........(..(.....).)....(((.....)))...........,11,-3.899,12,0,0.000010
7273,..............(((.....)))..........((.((....)).)).((..(((.....)))))((...))..,14,-3.899,12,0,0.000010
7274,......(...(((.(((.....))).)))..)...............((((...((.......)))))).......,13,-3.899,18,0,0.000010
7275,........(.(((.(((.....))).))).)..........((....((((...(((.....)))))))..))...,16,-3.899,19,0,0.000010
7276,.(...)....(((.((.......)).)))......((.((....)).)).....(((.....)))..((...))..,15,-3.898,6,0,0.000010
7277,.....((.......(((.....)))...)).......((((...))))......(((.....)))...(...)...,13,-3.898,22,0,0.000010
7278,..........(((.(((.....))).)))..(......)........((((...(.....)....)))).......,12,-3.898,22,0,0.000010
7279,..........(((.(((.....))).)))..((....)).....(.((............)).)...((...))..,13,-3.898,19,0,0.000010
7280,...(((.((....))...)))................((((...))))......(((.....)))..((...))..,14,-3.898,32,0,0.000010
7281,..........(((.(((.....))).)))......................(.(.....).).....((...))..,10,-3.897,16,0,0.000010
