,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
11714,..........((((......))))..........(((.....))).((((.(......)..))))..((...))..,14,-3.564,19,0,0.000008
11715,...................((.((((((....(((((.....)))))..........)))....))).))......,13,-3.564,31,0,0.000008
11716,..........((((......))))...(((...)))..........(((.((......))..)))..((...))..,14,-3.564,28,0,0.000008
11717,.....(....((((......))))...)......((.....))...(((((.........)))))..((...))..,14,-3.563,27,0,0.000008
11718,...(((....((((......))))...((.....)).....)))..((((((.......))))))..((...))..,17,-3.563,31,0,0.000008
11719,.(....)...(((........))).........((((.....))))(((((((....))).))))..((...))..,17,-3.563,23,0,0.000008
11720,..((((....((((......))))........((....)).)))).((((((.......))))))..((...))..,18,-3.563,32,0,0.000008
11721,..................((...))..(((...))).......((((.((.((((....))))...)).))))...,15,-3.563,37,0,0.000008
11722,.(....)...(((........)))........((....))......(((((((....))).))))...(...)...,14,-3.563,35,0,0.000008
11723,................(.....).........(((((.....)))))....((((....))))....((...))..,12,-3.563,13,0,0.000008
11724,..........((((......))))...(..(......).)......(((((((....))).))))..((...))..,15,-3.563,30,0,0.000008
11725,(((...(((.((((......))))((.....)).))).))).((..(((((((....))).)))).))........,21,-3.563,44,0,0.000008
11726,.......((.(((((..(((..(((..((.(.(((((.....))))).)...)).)))..))).).)))).))...,21,-3.563,35,0,0.000008
11727,.......((.(((((..(((..(((..((.(.(((((.....))))).)...)).)))..))).)).))).))...,21,-3.563,35,0,0.000008
11728,...((.......)).....((.(((.....(.(((((.....))))).)..(((......))).)))..)).....,16,-3.563,25,0,0.000008
11729,...((.......))....((...)).......(((((.....))))).....(((....)))......(...)...,13,-3.563,17,0,0.000008
11730,..(((..(..(((((...)).)))).)))...(((((.....))))).....(((....))).....((...))..,19,-3.563,15,0,0.000008
11731,..(((..(..(((((...).))))).)))...(((((.....))))).....(((....))).....((...))..,19,-3.563,12,0,0.000008
11732,..(((..(..((((......))))).))).(.((((.......)))).)...(((....)))...(....).....,17,-3.563,16,0,0.000008
11733,......(((.((((......)))).((...))..))).........(((((((....))).))))..((...))..,18,-3.563,33,0,0.000008
11734,...........(((......))).............((((..((..(((((((....))).)))).)).))))...,16,-3.563,40,0,0.000008
11735,..((...)).((((......))))...((.....))................(((....)))..............,11,-3.563,22,0,0.000008
11736,...........(((......))).........(((((.....)))))......(((..........))).......,11,-3.563,16,0,0.000008
11737,..(.....).((((......))))((.....)).((.....))...((((...........))))..((...))..,15,-3.563,29,0,0.000008
11738,..........(((((...)).)))((.....)).............(((((.........)))))...........,12,-3.563,36,0,0.000008
11739,..........(((((...).))))((.....)).............(((((.........)))))...........,12,-3.563,33,0,0.000008
11740,...........((........)).........((....))...((((.((.((((....))))...)).))))...,14,-3.563,29,0,0.000008
11741,..........(((((...)).)))...((.....))..........((((...........))))...(...)...,12,-3.562,32,0,0.000008
11742,..........(((((...).))))...((.....))..........((((...........))))...(...)...,12,-3.562,29,0,0.000008
11743,..((..(((.((((......))))(((...))).)))....))...(((((((....))).))))..((...))..,21,-3.562,37,0,0.000008
11744,..........((((......))))...(((...)))..........(((((((....).))))))..((...))..,16,-3.562,29,0,0.000008
11745,..........((((......))))...(((...)))..........(((((((....)).)))))..((...))..,16,-3.562,30,0,0.000008
11746,.......((.((((......(.((((((....(((((.....)))))..........))))).)).)))).))...,18,-3.562,33,0,0.000008
11747,......((..((((......))))((.....))..))......(..(((((((....))).)))).)((...))..,18,-3.562,33,0,0.000008
11748,..........((((......))))......((..((.....)).)).(((.((((....)))))))..........,15,-3.562,25,0,0.000008
11749,..........((((......))))......((..((.....)).)).((((.(((....)))))))..........,15,-3.562,25,0,0.000008
11750,..((((((..(((((...)).)))(((...)))..))....)))).(((((((....))).))))...(...)...,22,-3.562,45,0,0.000008
11751,..((((((..(((((...).))))(((...)))..))....)))).(((((((....))).))))...(...)...,22,-3.562,42,0,0.000008
11752,..........((((......))))........((....))...........((((....))))(.....)......,11,-3.562,22,0,0.000008
11753,.(...)....((((......))))......(.(((((.....))))).)......(((............)))...,14,-3.562,17,0,0.000008
11754,...........(((......)))...........((.....))...(((.(((....)))..)))..((...))..,13,-3.562,29,0,0.000008
11755,..........((((......))))((.....))......(..((..(((...(((....)))))).))..).....,15,-3.562,26,0,0.000008
11756,..((((((..((((......))))((.....))..))....))))..((..((((....)))).))..(...)...,19,-3.562,29,0,0.000008
11757,..........((((......))))(((...)))..((.........))....(((....))).(....).......,13,-3.562,22,0,0.000008
11758,.......((.((((....((...(((((..(.(((((.....))))).......)..)))))..)))))).))...,19,-3.561,35,0,0.000008
11759,..(.....).((((......))))((.....))..........(..(((((((....))).)))).).........,15,-3.561,37,0,0.000008
11760,.(....)...((((......))))(((...)))..((.....))..(((((((....))).))))..((...))..,19,-3.561,29,0,0.000008
11761,..........((((......))))......(.(((((.....))))).).(((....))).......(.....)..,14,-3.561,12,0,0.000008
11762,..((...)).((((......))))(((...)))..(.....)....(((((((....))).))))...........,17,-3.561,40,0,0.000008
11763,..(.....)....(((......))).......((....))......(((((((....))).))))..((...))..,15,-3.561,42,0,0.000008
11764,..((...)).((((......))))......(.(((((.....))))).)...((((.....)).))..(...)...,17,-3.561,16,0,0.000008
11765,..........((((......))))((.....)).(((.........)))..((((....))))(....).......,14,-3.561,23,0,0.000008
11766,..((...)).((((......))))..........((.....)).........(((....)))......(...)...,12,-3.561,19,0,0.000008
11767,..........((((......))))...(((...)))..........((((.((....))..))))..(.....)..,14,-3.561,31,0,0.000008
11768,..........((((......))))........(((.........))).....(((....))).(.....)......,11,-3.561,12,0,0.000008
11769,..........((((......))))((.....)).(((.........)))...((.((.....)))).((...))..,15,-3.561,28,0,0.000008
11770,..((...))....((...))...(((((......(((.........)))........)))))..............,12,-3.561,44,0,0.000008
11771,..((...)).((((......))))........((((.......))))..(.((((....))))..)..(...)...,16,-3.561,14,0,0.000008
11772,...((..(..((((......))))).))....(((((.....)))))....((((....)))).............,16,-3.56,14,0,0.000008
11773,.............((........)).......(((((.....))))).....((......))...(....).....,10,-3.56,20,0,0.000008
11774,..((((....((((......))))...(((...))).....)))).......(((....)))......(...)...,15,-3.56,22,0,0.000008
11775,..(((.....................)))...(((((.....))))).....(((....)))..............,11,-3.56,20,0,0.000008
11776,...........(((......))).(((...)))...................(((....))).....((...))..,11,-3.56,18,0,0.000008
11777,.(....)..(((((......)))).)....(.(((((.....))))).)...(((....))).....((...))..,17,-3.56,4,0,0.000008
11778,...........(((......)))............(.....)....(((((.........)))))..((...))..,11,-3.56,27,0,0.000008
11779,.(...)....((((......))))((.....))..((.........))....(((....))).....((...))..,14,-3.56,18,0,0.000008
11780,..........((((......))))...........((.....))...(((.((((....)))))))..........,13,-3.56,19,0,0.000008
11781,..........((((......))))...........((.....))...((((.(((....)))))))..........,13,-3.56,19,0,0.000008
11782,.......((.((((....((...(((((......((.............))......)))))..)))))).))...,15,-3.56,47,0,0.000008
11783,..........((((......))))........((....))...((((..(.((((....))))...)..))))...,15,-3.56,25,0,0.000008
11784,.....(.(..((((......)))).).)..(.(((((.....))))).)...(((....)))......(...)...,16,-3.56,6,0,0.000008
11785,......(...((((......))))...)....(((((.....)))))(((.((((....))))))).((...))..,19,-3.56,11,0,0.000008
11786,......(...((((......))))...)....(((((.....)))))((((.(((....))))))).((...))..,19,-3.56,11,0,0.000008
11787,..........((((......))))........(((((.....)))))..((..(((.(......).)))..))...,15,-3.56,19,0,0.000008
11788,..(((.....((((......))))..)))....((((.....))))((((...........))))...........,15,-3.56,25,0,0.000008
11789,..........((((......))))...............(..((..((...((((....)))))).)).)......,13,-3.56,24,0,0.000008
11790,..........(..((........))..)..(.((((.......)))).)...(((....)))..............,11,-3.56,17,0,0.000008
11791,...(...)..((((......))))...((.....))...(..((..(((((((....))).)))).))..).....,17,-3.56,38,0,0.000008
11792,......((...(((......))).(((...)))..)).........(((((((....))).))))..((...))..,17,-3.56,35,0,0.000008
11793,.(....)...((((......))))......(.((((.......)))).)...(((....))).....(.....)..,14,-3.56,6,0,0.000008
11794,..................((...)).......((....))......((((...........))))...........,8,-3.559,40,0,0.000008
11795,......(...((((......))))...)....((....))......(.((.((((....))))...)).)......,14,-3.559,25,0,0.000008
11796,..........(((........)))((.....)).((.....))...(.((.((((....))))...)).)......,14,-3.559,27,0,0.000008
11797,.............(((......))).......((((.......)))).....(((....)))...(....).....,11,-3.559,21,0,0.000008
11798,.......((.(((((..(((..(.......(.(((((.....))))).)........)..))).)).))).))...,17,-3.559,30,0,0.000008
11799,.......((.(((((..(((..(.......(.(((((.....))))).)........)..))).).)))).))...,17,-3.559,30,0,0.000008
11800,..........((((......))))........((.((.....)).)).....(((....)))......(...)...,12,-3.559,6,0,0.000008
11801,......(((.(((........)))(((...))).))).........(((((((....))).))))...(...)...,17,-3.559,38,0,0.000008
11802,..........((((......))))((.....)).............(((((.(....)..)))))...(...)...,13,-3.559,30,0,0.000008
11803,..........((((......))))........((((.......))))......((............)).......,10,-3.559,14,0,0.000008
11804,..((((((..((((.....).)))((.....))..))....)))).(((((((....))).))))..((...))..,21,-3.559,40,0,0.000008
11805,..........((((......))))..........((...........))...((......)).....((...))..,10,-3.559,15,0,0.000008
11806,..........(((........)))...((.....))..........(((((((....))).))))..(.....)..,13,-3.559,33,0,0.000008
11807,...........(((......))).((.....))..(.....)....((((...........))))..((...))..,12,-3.559,29,0,0.000008
11808,..((...)).((((......))))........(((((.....)))))..((..(((..........)))..))...,16,-3.559,21,0,0.000008
11809,..........((((.....).)))(((...))).............(((((((....))).))))..((...))..,16,-3.559,34,0,0.000008
11810,..........((((......))))((.....))..(.......)..(.((.((((....))))...)).)......,14,-3.559,22,0,0.000008
11811,...((.....((((......))))..)).......((.........))....(((....)))..............,11,-3.559,21,0,0.000008
11812,......(...((((......))))...)..(.((((.......)))).)...((......)).....((...))..,14,-3.559,6,0,0.000008
11813,..........(((........)))..........((.....)).........(((....)))...(....).....,9,-3.559,21,0,0.000008
11814,...(((....((((......))))...((.....)).....)))..((...((((....))))))..((...))..,17,-3.558,23,0,0.000008
11815,.....((...............))......(.((((.......)))).)..((((....))))....((...))..,13,-3.558,14,0,0.000008
11816,..((((....((((......))))........((....)).)))).((...((((....))))))..((...))..,18,-3.558,24,0,0.000008
11817,.............((........)).....((.....)).......(((((((....))).))))..((...))..,13,-3.558,40,0,0.000008
11818,..(.....).((((......))))........(((.........))).....(((....)))..............,11,-3.558,12,0,0.000008
11819,..........((((......))))...........(.....)....((....(((....))).))..((...))..,12,-3.558,16,0,0.000008
11820,..........(..(((......)))..)....(((((.....))))).....(((....)))......(...)...,13,-3.558,16,0,0.000008
11821,..........((((......))))...((.(.(((((.....))))).)...(((....))).........))...,15,-3.558,7,0,0.000008
11822,..(((((((.((((......))))..........)))....)))).(((.(((....)))..)))..((...))..,19,-3.558,34,0,0.000008
11823,..........((((......))))...........(.....)....(((((.(....)..)))))...........,11,-3.558,30,0,0.000008
11824,..(.....).((((......))))........((....))......(((((((....))).))))(....).....,15,-3.558,37,0,0.000008
11825,..........((((.....).)))........((....))...(..(((((((....))).)))).).........,14,-3.558,37,0,0.000008
11826,..........((((......)))).((...))..(((.....))).(((((((....))).))))..((...))..,18,-3.558,24,0,0.000008
11827,...(((....((((......))))...(((...))).....)))..(((((.........)))))...(...)...,16,-3.558,33,0,0.000008
11828,.(....)...((((......))))...........(.....)....((((...........))))..((...))..,12,-3.558,26,0,0.000008
11829,..(.....).(((........)))...(((...)))..........(((((((....))).))))..((...))..,16,-3.558,34,0,0.000008
11830,..........(((........)))........(((((.....)))))(((.(((......)))))).((...))..,16,-3.558,13,0,0.000008
11831,..........(((........)))........(((((.....)))))((((.((......)))))).((...))..,16,-3.558,13,0,0.000008
11832,..............................(.(((((.....))))).)...(((....))).....(.....)..,10,-3.558,10,0,0.000008
11833,..(.....).((((......))))......................((((((.......))))))..((...))..,13,-3.558,27,0,0.000008
11834,...(...)..((((......))))...((.....))..........((((...........))))...........,11,-3.557,31,0,0.000008
11835,..((...)).((((......)))).........((((.....))))((((((.......))))))..((...))..,18,-3.557,21,0,0.000008
11836,.......((.((((.........(((((.(..(((((.....))))).....)....)))))....)))).))...,17,-3.557,32,0,0.000008
11837,..........((.((...))..(((.....(.(((((.....))))).)...(((....)))..)))..)).....,16,-3.557,21,0,0.000008
11838,..((...)).((((......))))........((....))......((((((.......))))))...(...)...,15,-3.557,33,0,0.000008
11839,.......(........)......(((((....(((((.....)))))..........)))))......(...)...,12,-3.557,26,0,0.000008
11840,......(((((..((........))..)).....))).........((((.((....))..))))..((...))..,15,-3.557,42,0,0.000008
11841,..(((.....((((......))))..)))...(((((.....)))))((((((....))).)))............,18,-3.557,26,0,0.000008
11842,..............((((..(..(((((....(((((.....)))))..........)))))..)..)))).....,15,-3.557,33,0,0.000008
11843,..........(((........)))........((....))......(.((.(((......)))...)).)......,11,-3.557,27,0,0.000008
11844,..................((...))........((((.....))))(((((((....))).))))...(...)...,14,-3.557,32,0,0.000008
11845,.(....)...(((........)))........(((((.....))))).....((......)).....((...))..,13,-3.557,8,0,0.000008
11846,..........((.((...))..))......................(((((.........)))))..((...))..,11,-3.557,31,0,0.000008
11847,.(...)....((((......))))........((....))......(((.(((....)))..)))..((...))..,15,-3.557,30,0,0.000008
11848,.(....)...((((......))))........(((((.....)))))..(((.((............)).)))...,15,-3.557,19,0,0.000008
11849,..((...)).(((((...)).)))......(.((((.......)))).)...(((....)))..............,15,-3.557,15,0,0.000008
11850,..((...)).(((((...).))))......(.((((.......)))).)...(((....)))..............,15,-3.557,12,0,0.000008
