,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
7603,...........((((.(((....)))))))...((.....))......((.(((((......))))..)..))...,16,-4.292,16,0,0.000010
7604,.....(..((.((((.(((....)))))))..))..)...(((...)))...(((.((...)))))..........,18,-4.292,20,0,0.000010
7605,.....(..((.((((.(((....)))))))..))..)...(((...)))...((((.(...)))))..........,18,-4.292,17,0,0.000010
7606,...........((((.(((....)))))))..........((.....))..((...)).........(.....)..,12,-4.292,23,0,0.000010
7607,...........((((..((....)).))))......((.(((.........((((.((...)))))))))...)).,17,-4.292,28,0,0.000010
7608,...........((((..((....)).))))......((.(((.........(((((.(...)))))))))...)).,17,-4.292,25,0,0.000010
7609,..............(((....))).....((((.......)))).......((........)).............,9,-4.291,45,0,0.000010
7610,...........((((.(((....)))))))................................(.(...).).....,9,-4.291,22,0,0.000010
7611,...........(((.((....))....))).((((((...(((...)))...((((......))))..))))))..,18,-4.291,15,0,0.000010
7612,...........(((..(((....))).))).((((....(((.(((...)))((((......)))).)))))))..,20,-4.291,20,0,0.000010
7613,..((...))..((((...........))))..(((....(((.........((((........))))))))))...,16,-4.291,24,0,0.000010
7614,..(.....).....(((....)))....((.........)).......(..(((((......)))))..)......,12,-4.291,36,0,0.000010
7615,...........((((.(((....)))))))..........(.......)...((((......))))....(...).,13,-4.291,13,0,0.000010
7616,.......(((.(..(((((.................((....))....)))))..).))).......((...))..,13,-4.291,51,0,0.000010
7617,...........((((.(((....))))))).......(.((..((.....)).(((......)))...)).)....,15,-4.291,22,0,0.000010
7618,..(.....)..(((..(((....))).)))..(((.....(((...)))...((((......))))....)))...,17,-4.291,10,0,0.000010
7619,...((..(((.((....)).)))..))..((((.......))))....((..((((......)))).....))...,17,-4.291,41,0,0.000010
7620,...........((((.(((....))))))).......(.((..........(((((......))))).)).)....,15,-4.291,18,0,0.000010
7621,..(.....)..((((.(........)))))..........((.....))...((((......))))..........,12,-4.291,16,0,0.000010
7622,..((...))..((((..((....)).))))..(((((...(((...)))..((........)).....)))))...,18,-4.29,18,0,0.000010
7623,.........(.(((((......))...)))..)......(((.........(((((......))))))))......,14,-4.29,29,0,0.000010
7624,...........((((((....)))...)))......((....))........((((......)))).(.....)..,13,-4.29,30,0,0.000010
7625,..(.....)....(((......))).......(((((...((.....))...((((......))))..)))))...,15,-4.29,18,0,0.000010
7626,..((...))....((((....))))....(((.........)))........((((......))))..........,13,-4.29,39,0,0.000010
7627,...........((((((....))))...))..........(((...)))...((((......))))..(...)...,14,-4.29,25,0,0.000010
7628,...........((((..((....)).))))..((..(...(((...)))...((((......))))..)..))...,16,-4.29,8,0,0.000010
7629,...........((((..((....)).))))......((....))...((..(((((......))))..).))....,15,-4.29,20,0,0.000010
7630,.......(((.((.(((((..((...........))((....))....))))).)).)))................,14,-4.29,51,0,0.000010
7631,.......(((.((.(((((..........((((.......))))....)))))).).)))..(.(...))......,16,-4.29,50,0,0.000010
7632,..........(..((((....)))).).........((....))........((((......))))...(....).,12,-4.29,36,0,0.000010
7633,...........((((((....)))...)))..((.((...((.....))...((((......))))..)).))...,16,-4.29,13,0,0.000010
7634,.......(((.((....)).)))....(((.........)))..........((((......))))...(....).,13,-4.29,36,0,0.000010
7635,...........((((..((....)).))))......................((..((...)).))..........,10,-4.29,23,0,0.000010
7636,........((.((((.(((....)))))))..)).....(((.........((((.((...)))))))))......,18,-4.289,25,0,0.000010
7637,........((.((((.(((....)))))))..)).....(((.........(((((.(...)))))))))......,18,-4.289,22,0,0.000010
7638,......((..((.((((((.(((......(((.........))).........))).)).)))).))..)).....,16,-4.289,52,0,0.000010
7639,...........((((..((....)).)))).((((.....((.....))...(((........)))....))))..,15,-4.289,10,0,0.000010
7640,..(((...(..((((.(((....))))))).).)))....((.....))....(((......)))...........,16,-4.289,17,0,0.000010
7641,...((..(((.(......).)))..)).....(((((......((.....))((((......))))..)))))...,17,-4.289,30,0,0.000010
7642,..((...))..((((.(((....)))))))..(((((.((..(((.............)))....)).)))))...,19,-4.289,25,0,0.000010
7643,...........((((.(((....))))))).........(...........(((((......))))).....)...,13,-4.289,17,0,0.000010
7644,...........((((..(...)....))))..(((((...(((...)))...((((......))))..)))))...,17,-4.289,9,0,0.000010
7645,...........((((.(((....))))))).(.((.....))..).......((((......))))..........,14,-4.289,16,0,0.000010
7646,...........((((((....))))...))..(((((.((.(.((...............)).).)).)))))...,16,-4.289,32,0,0.000010
7647,..((...))..(((..(((....))).))).........(((.((.....))((((......)))).)))......,17,-4.289,26,0,0.000010
7648,..(.....)..((((.(((....))))))).............(((...)))((((......))))...(....).,16,-4.289,23,0,0.000010
7649,.....(....)((((.(((....))))))).((((((...(((...)))...(((........)))..))))))..,20,-4.289,8,0,0.000010
7650,.......(((.((.(((((.............................))))).)).))).....(........).,11,-4.288,47,0,0.000010
7651,...........((((.(((....))))))).......(.(((.........((........))....))).)....,13,-4.288,27,0,0.000010
7652,.....(...).((((((....)))...)))..(((((...((.....))...((((......))))..)))))...,18,-4.288,13,0,0.000010
7653,.......(((.((.(((((........(((..(...)..)))......))))).)).)))..(.......).....,15,-4.288,47,0,0.000010
7654,...........((((((....)))...)))......((....))........((((......))))....(...).,13,-4.288,29,0,0.000010
7655,..(.....)..((((.(((....)))))))..(((((...((.....))...((.(......).))..)))))...,18,-4.287,4,0,0.000010
7656,...........((((...........)))).((((....(((.((.....)).(((......)))..)))))))..,16,-4.287,24,0,0.000010
7657,...........((((((....))...)))).....(((.(((.........(((((......))))))))...))),17,-4.287,31,0,0.000010
7658,.......(((.((.(((((........(((..(...)..)))......)))))).).)))....(...).......,15,-4.287,47,0,0.000010
7659,...........((((..((....)).))))......((....))................................,8,-4.287,27,0,0.000010
7660,.......(((.(..(((((..........((..((.....))))....)))))..).)))................,13,-4.287,49,0,0.000010
7661,.......(((.(..(((((...(.....)(((.........)))....)))))..).)))..((.......))...,15,-4.287,51,0,0.000010
7662,..(.....)..((((.(((....))))))).((((((..((((...)))..)((((......))))..))))))..,22,-4.287,8,0,0.000010
7663,..(((......((((.(((....)))))))...)))...........(((.(((((......)))))....)))..,18,-4.287,21,0,0.000010
7664,...........((((.(((....)))))))..((((..(((((...)))..((........))..))..))))...,18,-4.287,17,0,0.000010
7665,...........((((..((....)).)))).((((((.((.(.(((..((....))...))).).)).))))))..,20,-4.287,26,0,0.000010
7666,..(((....(.((((.(((....)))))))..))))...........(((.(((((......)))))....)))..,19,-4.287,22,0,0.000010
7667,.......(((.(..(((((...........(((.......))).....)))))..).))).......(.....)..,13,-4.286,51,0,0.000010
7668,..........((((.....)).)).....((((.......))))...(((.(((((......)))))....)))..,16,-4.286,40,0,0.000010
7669,........((.((((..((....)).))))..))..((....))...(((.(((((......)))))....)))..,18,-4.286,25,0,0.000010
7670,.........(...((((....)))).)..((.(((((...(((...)))...((((......))))..))))))).,19,-4.286,23,0,0.000010
7671,.........(...((((....)))).)..(.((((((...(((...)))...((((......))))..))))))).,19,-4.286,23,0,0.000010
7672,.........(.((((.(((....)))))))..)..(((.(((.(((...)))((((......)))).)))...))),21,-4.286,27,0,0.000010
7673,..(.....)..(((..(((....))).)))..(...)..(((.........(((((......))))))))......,16,-4.286,22,0,0.000010
7674,..(.....)..((((.((......)))))).((((((...(((...)))...(((........)))..))))))..,19,-4.285,10,0,0.000010
7675,.........(.((((...........))))....).....((.....))...((((......))))..........,11,-4.285,17,0,0.000010
7676,..(.....)..((((.(.......).)))).........(((.........(((((......))))))))......,14,-4.285,26,0,0.000010
7677,....((..((.((((..((....)).))))..))..))..((.....))...((((......))))...(....).,17,-4.285,18,0,0.000010
7678,...........((((.(((....)))))))..(((((.....((...............)).......)))))...,14,-4.285,16,0,0.000010
7679,...........((((.(((....)))))))..(((((.((...(((...)))....((...))..)).)))))...,19,-4.285,24,0,0.000010
7680,..((...))..((((.(((....)))))))......(...........)...((((......))))...(....).,15,-4.285,19,0,0.000010
7681,.......(((.(..(((((.....((.(((.........)))..))..)))))..).)))..(.(...)...)...,16,-4.285,49,0,0.000010
7682,...........((((.(((....)))))))..(...)...........(..(((((......)))))...).....,14,-4.285,16,0,0.000010
7683,.......(((.((.(((((.(((...........)))...........))))).)).)))..(.(...).).....,15,-4.284,49,0,0.000010
7684,...........((((..((....)).))))..(.(((...((.....))...((((......))))..))).)...,16,-4.284,4,0,0.000010
7685,...........((.(..((....)).).))..(((((...((.....))...((((......))))..)))))...,16,-4.284,4,0,0.000010
7686,...........((((.(((....))))))).((((((..(.(.((...............)).).)..))))))..,17,-4.284,19,0,0.000010
7687,..((...))..((((...........)))).((((.(...((.....))...((((......))))..).))))..,17,-4.284,14,0,0.000010
7688,...........((((..((....)).))))......((.(((..........((((......)))).)))...)).,15,-4.284,21,0,0.000010
7689,...........((((((....)))...)))..(((((...((.....))...((..((...)).))..)))))...,17,-4.284,18,0,0.000010
7690,...........((((.(((....)))))))..(((.............(...((((......))))...))))...,15,-4.284,8,0,0.000010
7691,.......(((.(..(((((..........((((.......))))....)))))..).)))....(..((...))).,16,-4.284,53,0,0.000010
7692,...(...)...((((..(......).)))).((((((...((.....))...((((......))))..))))))..,18,-4.284,8,0,0.000010
7693,...........((((..((....)).))))....(((..(...((.....))...).)))................,12,-4.284,32,0,0.000010
7694,..(.....)..((((.(((....)))))))..(...).........(.(..(((((......)))))..).)....,16,-4.284,19,0,0.000010
7695,...(((..((.((((.(((....)))))))..))..).))((.....))...((((......))))..........,18,-4.284,17,0,0.000010
7696,...(((..((.((((.(((....)))))))..))..)).)((.....))...((((......))))..........,18,-4.284,17,0,0.000010
7697,..(.....)..((((.(((....))))))).........(((.........((((.(.....))))))))......,16,-4.284,23,0,0.000010
7698,..(.....)...(((..((....)).)))..((((((...((.....))...((((......))))..))))))..,18,-4.284,8,0,0.000010
7699,...........((((.(((....)))))))..........((.....))..((...)).((.(.(...).)..)).,15,-4.283,25,0,0.000010
7700,..(.....)..((((..((....)).))))..(((((..............(((((......))))).)))))...,17,-4.283,10,0,0.000010
7701,...........(((..(((....))).))).((((((.((.(.((...............)).).)).))))))..,17,-4.283,23,0,0.000010
7702,..((...))..((((.(((....)))))))..((..(...((.....))...((((......))))..)..))...,18,-4.283,8,0,0.000010
7703,...........((((((....)))...)))..(((....(((.(((...)))((((......)))).))))))...,19,-4.283,27,0,0.000010
7704,.......(((...((((....)))).)).)..(((((...(((...)))...((((......))))..)))))...,19,-4.283,22,0,0.000010
7705,...........((((..((....)).))))...((.....))......(..(((((......)))))...).....,14,-4.283,18,0,0.000010
7706,...((..(((.(..(((((..(..(((.............)))..)..)))))..).))).)).............,15,-4.283,52,0,0.000010
7707,...(...(((.(..(((((........(((.........)))......)))))..).)))..)....(.....)..,14,-4.283,50,0,0.000010
7708,.......(((.(..(((((.....((...............)).....)))))..).)))..((.......))...,13,-4.283,47,0,0.000010
7709,..(.....)..((((...........))))..(((((...((.....))...(((.(.....))))..)))))...,16,-4.283,11,0,0.000010
7710,...........((((...........))))......(......)..(.(..(((((......)))))..).)....,12,-4.283,24,0,0.000010
7711,..((...))..((((.(((....)))))))......((....))........(((........)))...(....).,15,-4.283,24,0,0.000010
7712,...........((((.(((....)))))))....................((((((......)))))....)....,13,-4.283,17,0,0.000010
7713,..(.....)..((((.(((....)))))))..(((((...(((...)))...((..(.....).))..)))))...,19,-4.282,9,0,0.000010
7714,...........((((.(((....)))))))....(((...(((...)))........)))................,13,-4.282,23,0,0.000010
7715,...(((............)))...................(((...)))...((((......))))..........,10,-4.282,31,0,0.000010
7716,(.......)..((((.(((....)))))))......................((((......))))..........,12,-4.282,16,0,0.000010
7717,...........((((.((......))))))..(((....((..((.....))((((......))))..)))))...,17,-4.282,15,0,0.000010
7718,..(((...(..((((.(((....))))))).).)))...........(((.(((((......)))))....)))..,19,-4.282,23,0,0.000010
7719,.........(.((.(((....)))....))..).......((.....))...((((......))))..........,12,-4.282,24,0,0.000010
7720,..(.....)..((((...........)))).((((((..(...........)((((......))))..))))))..,16,-4.282,16,0,0.000010
7721,...........((((.(((....))))))).(((((..(.(((...)))...((((......)))))..)))))..,20,-4.282,8,0,0.000010
7722,..(.....)..((((..((....)).))))...((.....))....(.(..(((((......)))))..).)....,16,-4.282,21,0,0.000010
7723,........((.((((.(((....)))))))..)).....(((..........((((......)))).)))......,16,-4.282,18,0,0.000010
7724,.......(.(.((((...........))))....).)...............((((......))))..........,10,-4.282,22,0,0.000010
7725,........((...((((....)))).)).((.(((((...((.....))...((((......))))..))))))).,19,-4.282,22,0,0.000010
7726,........((...((((....)))).)).(.((((((...((.....))...((((......))))..))))))).,19,-4.282,22,0,0.000010
7727,..(.....)..((((...........))))..((.((...(((...)))...((((......))))..)).))...,16,-4.282,12,0,0.000010
7728,..(.....)..((((...........))))......((....))....((..((((......)))).....))...,13,-4.282,26,0,0.000010
7729,........((.((((.(((....)))))))..)).(((.(((.((.....))((((......)))).)))...))),21,-4.282,26,0,0.000010
7730,..((...))..((((.(((....))))))).....................((........)).............,11,-4.282,28,0,0.000010
7731,..(.....)(.((((..((....)).))))..)...((....))........((((......))))..........,14,-4.282,22,0,0.000010
7732,...........((((..((....)).))))......((....)).........(((......)))....(....).,12,-4.282,22,0,0.000010
7733,.........(.((((.(((....)))))))..)....(.(((.((.....)).(((......)))..))).)....,17,-4.281,24,0,0.000010
7734,..((...))..((((.(((....)))))))..(((................(((((......)))))...)))...,17,-4.281,14,0,0.000010
7735,...((..(((.((....)).)))..)).....(((((......((.....))((((......))))..)))))...,18,-4.281,30,0,0.000010
7736,...(...)...((((.(((....))))))).........(((.........((((........)))))))......,15,-4.281,22,0,0.000010
7737,...........((((..((....)).)))).((((....(((.(((...))).(((......)))..)))))))..,19,-4.281,22,0,0.000010
7738,........((.((((.(((....)))))))..)).............((...((((......))))....))....,15,-4.281,16,0,0.000010
7739,..............(((....)))............((....))...((..(((((......)))))...))....,12,-4.281,36,0,0.000010
7740,.......(((.(..(((((.....((.(((.........)))..))..)))))..).)))....((.......)).,16,-4.281,51,0,0.000010
7741,..((.....(.((((.(((....)))))))..).))....(((...)))...((((......))))..........,17,-4.281,15,0,0.000010
7742,.........(.((((.(((....)))))))..).......((.....))...((..........))..........,12,-4.281,15,0,0.000010
7743,..(.....)..((((.(((....)))))))..(((.((....))....(..(((((......)))))..))))...,19,-4.28,15,0,0.000010
7744,...(...)...((((...........))))..(((((...((.....))...(((........)))..)))))...,15,-4.28,10,0,0.000010
7745,...........((((...........))))..(((....(((..(.....).((((......)))).))))))...,15,-4.28,18,0,0.000010
7746,...........((((.(((....)))))))..........((.....)).......((...))....(.....)..,12,-4.28,23,0,0.000010
7747,..(.....)..((((..((....)).))))....(.....).......(..(((((......)))))..)......,14,-4.28,20,0,0.000010
7748,...........((((.(((....)))))))...((((...(((...)))...(((.((...)))))..))))....,19,-4.28,9,0,0.000010
7749,...........((((.(((....)))))))...((((...(((...)))...((((.(...)))))..))))....,19,-4.28,6,0,0.000010
7750,.....(....)((((.(((....)))))))....(.....)...........((((......))))..........,13,-4.28,16,0,0.000010
7751,...........(((..(((....))).)))..........(((...)))...(((.((...)))))..........,14,-4.28,19,0,0.000010
