,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
6104,.......((.(((......))).)).....((...))..........(((....)))..((.((.......)))).,14,-2.954,20,0,0.000013
6105,.......((.(((......))).)).............((.........))..............(........).,8,-2.954,22,0,0.000013
6106,.........(.....).....(((....))).......(....)...(((....)))..((............)).,10,-2.954,32,0,0.000013
6107,.......((.(((......))).))..((((.......))))....((((....)))....).....((...))..,15,-2.954,22,0,0.000013
6108,...(((.((.((........))...))...)))....(((.......(((....)))...........))).....,13,-2.954,19,0,0.000013
6109,.......((.(((......))).))....((.......)).......(((....))).......(..(.....)).,12,-2.954,17,0,0.000013
6110,.......((.(((......))).))...(((.......))).....((((....)))............)......,12,-2.953,18,0,0.000013
6111,.......((.(((......))).)).....((((....(....)..((....................)).)))).,12,-2.953,14,0,0.000013
6112,.......((..(((......)))..))................(((((((....)))........)))).......,12,-2.953,35,0,0.000013
6113,.......((..(((......)))..))..((.......)).......(((....))).......(...).......,11,-2.953,30,0,0.000013
6114,.......((.(((......))).)).....(((((.(((....)...(((....))).......))....))))).,16,-2.953,11,0,0.000013
6115,..((...))..((((....)))).......((((...(((...((..(((....)))....)).....))))))).,18,-2.953,19,0,0.000013
6116,.......((.(((......))).))....((((.((....)).)).)).....................(....).,12,-2.953,28,0,0.000013
6117,.......((.(((......))).))..((((.......))))..............((.(........))).....,12,-2.952,27,0,0.000013
6118,.......((.(((......))).)).......(......)...(((((((....)))........))))(....).,14,-2.952,21,0,0.000013
6119,..........(((......))).(...)..((((...(((.......(((....)))...........))))))).,14,-2.952,5,0,0.000013
6120,.......((.(((......))).)).(.....)....(((...((..(((....)))....)).....))).....,14,-2.952,13,0,0.000013
6121,...(((.((.(((......))).)).....)))...............((....))...((.(.(...).)..)).,14,-2.952,23,0,0.000013
6122,.......(((((((((((...(((....)))..........)))))))........)))).........(....).,15,-2.952,48,0,0.000013
6123,...(((.....((((....)))).......))).....(....)...(((....))).....(.(...).).....,13,-2.951,33,0,0.000013
6124,.......((.(((......))).)).............((......)).........((..(......)..))...,10,-2.951,24,0,0.000013
6125,...........((((....))))...............(....)...(((....)))..(.((.(...).))..).,12,-2.951,32,0,0.000013
6126,.......((.(((......))).))....((.......))........((....))............(...)...,10,-2.951,17,0,0.000013
6127,.......((((...((((.((......((((.......)))).......)).))))))))................,14,-2.951,46,0,0.000013
6128,.......((.((........)).)).(.....)..............(((....)))...................,8,-2.951,17,0,0.000013
6129,..(.((....(((......)))..)).)...((.((....)).))..(((....)))...................,13,-2.951,29,0,0.000013
6130,..........(((......)))...(.((((.......))))..)..(((....)))..(..............).,12,-2.951,26,0,0.000013
6131,.....(......)........(((....)))......(((.......(((....)))...........))).....,10,-2.951,22,0,0.000013
6132,..........(((......))).........((..........))..(((....)))..((.(.(...).)..)).,12,-2.951,24,0,0.000013
6133,.......((.(((......))).))...(((.......))).......((....))......(.(...))......,12,-2.951,21,0,0.000013
6134,.......((.(((......))).)).......(.((....)).)...(((....)))..((.(.......)..)).,14,-2.951,22,0,0.000013
6135,...(((.((.(((......)))...))...))).....((.........)).........................,10,-2.951,30,0,0.000013
6136,.......((.(((......))).)).(.....)..........((((..................)))).......,10,-2.951,28,0,0.000013
6137,...(((.((..(((......)))..))...))).....(....)...(((....)))..........(.....)..,13,-2.951,33,0,0.000013
6138,..(.....)..((((....))))...........((....)).....(((....)))...................,10,-2.95,32,0,0.000013
6139,...........(((......))).......((((...(((....(((..................)))))))))).,13,-2.95,24,0,0.000013
6140,......(((.(((......))).)).).......((....)).....(((....)))...................,11,-2.95,20,0,0.000013
6141,..........(((......)))....((...)).....(....)...(((....)))...(.(......).)....,11,-2.95,23,0,0.000013
6142,..(.....)............(((....)))...((....)).....(((....))).....(.(...).).....,11,-2.95,34,0,0.000013
6143,.......((.(((......))).))...(((((.((....)).)).)))(....).....................,13,-2.95,27,0,0.000013
6144,...(((.((.(((......))).)).....))).....((.........)).............(...).......,11,-2.95,25,0,0.000013
6145,.......((.(((......))).)).((...))...(......)...(((....)))...................,11,-2.95,18,0,0.000013
6146,...........(((......)))..(.((((.......))))..)..(((....)))..........(.....)..,12,-2.95,34,0,0.000013
6147,...(((.((.(((......))).)).....))).....((......)).(....).((......))..........,13,-2.95,25,0,0.000013
6148,.......((..(((......)))..))..((.......)).......(((....)))...(.(.(...)).)....,13,-2.95,32,0,0.000013
6149,.......((.(((......))).))....((.......))......(..((.................))..)...,10,-2.949,23,0,0.000013
6150,..((...))..((((....))))........................(((....)))..((.(.(...).)..)).,13,-2.949,33,0,0.000013
6151,......(...(((......)))..).....((((.............(((....)))..............)))).,11,-2.949,11,0,0.000013
6152,.......((.(((......))).))....((.......))...(...(((....)))).........((...))..,13,-2.949,18,0,0.000013
6153,..(.....).(((......)))........(((.(((.((......))..))).))).....(.(...).).....,14,-2.949,34,0,0.000013
6154,.....(....(((......)))..)..((((.......)))).....(((....)))...................,11,-2.949,24,0,0.000013
6155,.......((.(((......))).)).......(...((.....(((((((....)))........)))))).)...,15,-2.949,20,0,0.000013
6156,..(.....)..(((......))).......((((...(((........((....))............))))))).,13,-2.949,15,0,0.000013
6157,.......((.(((......))).)).........((....)).....(((....)))..((.(.........))).,13,-2.949,21,0,0.000013
6158,...........(((((((.(((((....))).......)).)))))))......((((......)).)).......,16,-2.948,48,0,0.000013
6159,...........(((......)))......((.......)).......(((....)))........(........).,9,-2.948,28,0,0.000013
6160,...........(((......))).......((((...(((.........(....).((......))..))))))).,13,-2.948,19,0,0.000013
6161,.......((.(((......))).))............(((.......(((....))).....).))..........,11,-2.948,17,0,0.000013
6162,.......((.(((......))).))..((((.......)))).....(((....)).)..(.(......).)....,14,-2.948,24,0,0.000013
6163,.......((.(((......))).)).....(((.(((.((......))..))).)))(............).....,14,-2.948,28,0,0.000013
6164,...(((.((..((........))..))...)))..............(((....)))..((.(.(...).)..)).,14,-2.948,34,0,0.000013
6165,..(.....)..((((....))))........................(((....))).......(...).......,9,-2.948,29,0,0.000013
6166,.........(.....).....(((....)))...((....)).(((((((....)))........)))).......,13,-2.947,40,0,0.000013
6167,......(((.(((......))).)).)....................(((....))).......(...).......,10,-2.947,17,0,0.000013
6168,...((.....)).........(((....)))................(((....)))...(.(......).)....,10,-2.947,31,0,0.000013
6169,..........(((......))).......((.......)).......(((....)))...........(...)...,9,-2.946,19,0,0.000013
6170,.......((.(((.(...)))).)).....(((((.((.........(((....))).......))....))))).,16,-2.946,12,0,0.000013
6171,.......((.(((......))).)).....(((...((.........(((....))).......))......))).,13,-2.946,11,0,0.000013
6172,.......((.(((......))).)).....(.....)..........(((....))).............(...).,10,-2.946,15,0,0.000013
6173,.......((.(((.(...)))).))......................(((....))).....((.......))...,11,-2.946,18,0,0.000013
6174,..........(((......)))......(((.......)))......(((....))).....(.(...))......,11,-2.946,23,0,0.000013
6175,.......((.(((......))).)).....((((...((....(...(((....))))......)).....)))).,15,-2.946,10,0,0.000013
6176,.......((.(((......))).))....((......((........(((....))).......))..))......,12,-2.946,17,0,0.000013
6177,.......((.(((......))).)).......(.((....)).)...(((......................))).,11,-2.946,25,0,0.000013
6178,.......(((((((((((..((((....))).......)..)))))))((....))))))................,17,-2.946,44,0,0.000013
6179,...(((.((.(((......))).)).....))).....((.........)).........(.(.(...)).)....,13,-2.946,27,0,0.000013
6180,.......((.(((......))).))......((..........))...............................,7,-2.946,22,0,0.000013
6181,.....(.((.(((......))).)).)....((..........))..(((....)))...................,11,-2.946,18,0,0.000013
6182,.......((.((........)).))..((((.......)))).....(((......((......))......))).,13,-2.946,30,0,0.000013
6183,.......((..((((....))))..))....((..........))..(((....)))...................,11,-2.946,31,0,0.000013
6184,...(((.......(((....))).......)))....(((.......(((....)))...........))).....,12,-2.946,25,0,0.000013
6185,.......((.(((......))).))..((((.......)))).((..(((....)))....))....((...))..,16,-2.946,24,0,0.000013
6186,...........(.(((....))).)......((.((....)).))..(((....)))...................,11,-2.945,34,0,0.000013
6187,.......((.(((......))).))....((.......)).....((.......))......(.(...).).....,11,-2.945,25,0,0.000013
6188,.......((.((..(...).)).))..((((.......)))).....(((....)))..((.(.(...).)..)).,16,-2.945,27,0,0.000013
6189,.......((.(((......))).)).(.....).((....)).....(((....)))..((.(.(...).)..)).,15,-2.945,23,0,0.000013
6190,..((...))..(((......))).......((((...(((....(..(((....))).).........))))))).,16,-2.945,16,0,0.000013
6191,.......((((...((((.((((....((((.......))))....)).)).)))))))).......((...))..,18,-2.945,49,0,0.000013
6192,...(((.((.(((......))).)).....)))....(.....)...(((....)))..((............)).,14,-2.945,20,0,0.000013
6193,.......((.(((......))).))....(.........).......(((....))).....(......)......,10,-2.945,16,0,0.000013
6194,.....................(((....)))......(((........((....))((......))..))).....,10,-2.945,26,0,0.000013
6195,.......((.(((......))).)).......(......)......((((....)))..)..(.(...).).....,12,-2.945,18,0,0.000013
6196,.......((.(((......))).))....(.........)......((((....)))..)................,10,-2.944,17,0,0.000013
6197,..............((....))......(((.......)))......(((....)))...................,8,-2.944,29,0,0.000013
6198,.......((((...(((..((((....((((.......))))....)).))..)))))))..((.......))...,17,-2.944,48,0,0.000013
6199,...........((........)).......((((...(((........((....))............))))))).,11,-2.944,13,0,0.000013
6200,.......((.(((......))).)).(((((.......)))....))(((....))).......(...).......,14,-2.944,22,0,0.000013
6201,..(.....)..((((....))))........................(((....)))...(.(.(...)).)....,11,-2.944,31,0,0.000013
6202,..(.((....(((......)))..)).).((.......)).......(((....))).....(.(...).).....,13,-2.944,26,0,0.000013
6203,...(((.((.(((......))).)).....))).....((......))...........((............)).,12,-2.944,26,0,0.000013
6204,......(((.(((......))).)).)....................(((....)))...(.(.(...)).)....,12,-2.944,19,0,0.000013
6205,.......((.(((......))).)).............((......))..((...)).....(.(...).).....,11,-2.944,25,0,0.000013
6206,...........((((....))))....((((.......)))).....(((....)))..((.(.........))).,14,-2.944,35,0,0.000013
6207,.......((.(((......))).)).....((((...(((..(.(..(((....)))...).....).))))))).,17,-2.944,4,0,0.000013
6208,.......((.(((......))).))...(((.......)))..((.((((....)))..).)).............,14,-2.943,23,0,0.000013
6209,.......((.(((......))).))....(.........).......(((....)))..((...(...)....)).,12,-2.943,18,0,0.000013
6210,.......((.(((.(...)))).))..(((.........))).....(((....)))...................,12,-2.943,21,0,0.000013
6211,...((.....)).........(((....))).......(....)...(((....)))..((.(.(...).)..)).,13,-2.943,34,0,0.000013
6212,..(.....)..((((....)))).......(((.(((.((......))..))).))).....((.......))...,15,-2.943,43,0,0.000013
6213,.......((.(((......))).)).....((((.........(..((((....)))..)..)........)))).,14,-2.943,10,0,0.000013
6214,..(.....)..((((....))))..............(((....((((((....)))........)))))).....,14,-2.943,28,0,0.000013
6215,......(((.(((......))).)).)...(((.(((.((......))..))).))).....((.......))...,16,-2.943,31,0,0.000013
6216,.......((.(((......))).)).....((((((........(..(((....)))..).........)))))).,15,-2.943,10,0,0.000013
6217,..(.....).(((......)))...(.((((.......))))..)..(((....))).....(.(...).).....,14,-2.943,28,0,0.000013
6218,......(((.(((......))).)).)..........(((....((((((....)))........)))))).....,15,-2.943,16,0,0.000013
6219,...(((.((.(((......))).)).....)))....(((....(..(((....)))...).......))).....,15,-2.943,13,0,0.000013
6220,...........((((....)))).......((((...(((.....((.......))((......))..))))))).,15,-2.943,24,0,0.000013
6221,.......(..(((......)))..).....((((...(((........((....))((......))..))))))).,15,-2.943,7,0,0.000013
6222,...(((....(((......)))........))).....(....)...(((....)))............(....).,11,-2.943,22,0,0.000013
6223,..((...))...(.....)..(((....)))......(((.......(((....)))...........))).....,12,-2.942,24,0,0.000013
6224,.......((.(((......))).))..(((.........)))...(((.((.....((......))..)).)))..,15,-2.942,31,0,0.000013
6225,.......(..(((......)))..)....((.......)).......(((....)))..((............)).,11,-2.942,19,0,0.000013
6226,.......(..(((......)))..)...(((.......)))......(((....)))...(.(......).)....,12,-2.942,21,0,0.000013
6227,.......((.(((......))).)).......(......).........((.................))......,8,-2.942,21,0,0.000013
6228,.......((.(((......))).))............(((.........(....).............))).....,9,-2.942,12,0,0.000013
6229,.......((.(((......))).))..((((.......)))).....((......)).....((.......))...,13,-2.942,23,0,0.000013
6230,...(((.((.(((......))).)).....)))...........................................,8,-2.942,23,0,0.000013
6231,.......((.((........)).)).............(....)...(((....)))..((............)).,10,-2.942,19,0,0.000013
6232,...........(((......)))....((((.......)))).....(((....))).....(.......).....,11,-2.942,32,0,0.000013
6233,.......((.(((......))).))............((........(((....)))............)).....,10,-2.942,10,0,0.000013
6234,.......((.(((......))).))....((.......))......((((....)))..)..........(...).,12,-2.942,17,0,0.000013
6235,.......((.(((......))).)).....(((((.((.....(...(((....))))......))....))))).,16,-2.942,12,0,0.000013
6236,.......((.(((......))).)).....((...))...........((....))....................,9,-2.942,18,0,0.000013
6237,.......((.(((......))).))......(...)...........(((....)))...................,9,-2.942,15,0,0.000013
6238,.......((((..(..(((..((....((((.......))))....))..))).).))))................,14,-2.942,48,0,0.000013
6239,...........((((....))))..............(((......((((....)))..)........))).....,11,-2.942,23,0,0.000013
6240,......((..((.((((....(((....)))......(.....)...(((....)))...)))).))..)).....,15,-2.941,39,0,0.000013
